Shirley,Sullivan,ssullivan0@cocolog-nifty.com,China,Female,Hengli,Jaxworks,37385.50,CNY
Dorothy,Payne,dpaynef5@amazon.de,Pakistan,Female,Khairpur,Voomm,26603.88,PKR
Frank,Wagner,fwagnerf6@adobe.com,China,Male,Wangyi Zhendian,Eare,43616.34,CNY
Donna,Olson,dolsonf7@businesswire.com,Russia,Female,Solikamsk,Eire,76658.84,RUB
Amanda,Garcia,agarciaf8@creativecommons.org,Haiti,Female,Dame-Marie,Jetpulse,55222.64,HTG
Sarah,Richardson,srichardsonf9@state.tx.us,Indonesia,Female,Medang,Trunyx,81361.79,IDR
Kenneth,Peters,kpetersfa@amazon.de,China,Male,Liujiachang,Youspan,42645.62,CNY
Earl,Fernandez,efernandezfb@hostgator.com,China,Male,Chenchang,Skinix,,CNY
Philip,Stevens,pstevensfc@mit.edu,Serbia,Male,Kragujevac,Jabbersphere,,RSD
Denise,Bradley,dbradleyfd@goo.gl,Ecuador,Female,Velasco Ibarra,Kimia,47321.52,USD
Beverly,Carpenter,bcarpenterfe@altervista.org,Brazil,Female,Castanhal,Browsezoom,54690.67,BRL
Julie,Moore,jmooreff@123-reg.co.uk,France,Female,Le Mans,Livepath,85905.75,EUR
Shirley,Morris,smorrisfg@bluehost.com,Paraguay,Female,Itaquyry,Photofeed,40684.09,PYG
Steve,Warren,swarrenfh@g.co,China,Male,Fuhai,Jabbercube,69501.82,CNY
Victor,Ward,vwardfi@harvard.edu,Indonesia,Male,Sambiyan,Rhybox,35818.05,IDR
Jennifer,Bailey,jbaileyfj@squidoo.com,Poland,Female,Racławice,Youspan,18605.16,PLN
Carlos,Young,cyoungfk@technorati.com,Belarus,Male,Hrodna,Buzzshare,80510.76,BYR
David,Owens,dowensfl@bigcartel.com,China,Male,Baojiadian,Dabjam,58279.80,CNY
Irene,Stone,istonefm@buzzfeed.com,Bosnia and Herzegovina,Female,Brčko,Zoomdog,81001.10,BAM
Shirley,Lawson,slawsonfn@twitter.com,France,Female,Valence,Yombu,63005.94,EUR
Benjamin,Fowler,bfowlerfo@usnews.com,France,Male,Le Mans,Wordware,31156.58,EUR
Joshua,Burns,jburnsfp@tinypic.com,China,Male,Pukou,Mynte,17893.14,CNY
Walter,Olson,wolsonfq@nih.gov,Indonesia,Male,Cimanglid,Midel,95547.05,IDR
Cheryl,Gonzales,cgonzalesfr@mayoclinic.com,Thailand,Female,Phayao,Photobug,28009.60,THB
Anne,Welch,awelchfs@java.com,Colombia,Female,Riosucio,Twitterlist,84598.08,COP
Gregory,Reyes,greyesft@theatlantic.com,Poland,Male,Szczawnica,Mita,49801.91,PLN
Samuel,Johnston,sjohnstonfu@state.tx.us,Indonesia,Male,Tamianglayang,Mybuzz,,IDR
Karen,Carter,kcarterfv@buzzfeed.com,Bulgaria,Female,Dobrich,Innotype,8013.79,BGN
Andrea,Burton,aburtonfw@cbslocal.com,China,Female,Gaogu,Jatri,95949.07,CNY
Earl,Ellis,eellisfx@squidoo.com,Indonesia,Male,Patrol,Thoughtstorm,42325.85,IDR
Wanda,Flores,wfloresfy@wikia.com,Iran,Female,Zābolī,Skipstorm,43670.56,IRR
Russell,Ellis,rellisfz@facebook.com,Philippines,Male,Joroan,Roodel,11828.79,PHP
Norma,Williams,nwilliamsg0@php.net,China,Female,Qiaotou,Meembee,21065.56,CNY
Jacqueline,Bryant,jbryantg1@state.gov,Panama,Female,Chame,Kazu,5525.66,PAB
Bonnie,Wells,bwellsg2@artisteer.com,Philippines,Female,Santa Cruz,Realbuzz,78946.68,PHP
Maria,Bennett,mbennettg3@bing.com,Portugal,Female,Sernancelhe,Feedbug,54083.79,EUR
Harold,Olson,holsong4@bloglines.com,Ukraine,Male,Novoselitsa,Quatz,86443.72,UAH
Steven,Cunningham,scunninghamg5@dagondesign.com,Ukraine,Male,Kodyma,Yabox,25861.18,UAH
Martha,Jordan,mjordang6@diigo.com,Guadeloupe,Female,Pointe-à-Pitre,Twitternation,,EUR
Andrew,Gilbert,agilbertg7@dell.com,Peru,Male,Simbal,Avavee,62500.11,PEN
Judith,Moore,jmooreg8@jiathis.com,Poland,Female,Regimin,Dabjam,2878.78,PLN
Alan,Sims,asimsg9@blogspot.com,China,Male,Ulashan,Realfire,59020.86,CNY
Henry,Stevens,hstevensga@blinklist.com,Peru,Male,Huancapallac,Brightbean,49734.45,PEN
Jeremy,Simmons,jsimmonsgb@vkontakte.ru,New Zealand,Male,Turangi,Browsetype,48137.99,NZD
Sarah,Gutierrez,sgutierrezgc@ucsd.edu,China,Female,Boluo,Brightdog,8994.47,CNY
Roger,Hernandez,rhernandezgd@blogspot.com,Indonesia,Male,Prengtale,Lajo,6336.80,IDR
Ernest,Flores,efloresge@discuz.net,Argentina,Male,San Lorenzo,Twinte,13234.58,ARS
Virginia,Moreno,vmorenogf@dion.ne.jp,Colombia,Female,Sucre,Abata,42612.08,COP
Kevin,Alexander,kalexandergg@nsw.gov.au,Netherlands,Male,Woerden,Dabtype,62819.95,EUR
William,Myers,wmyersgh@lulu.com,Philippines,Male,Maigo,Bluezoom,86392.91,PHP
Patrick,Young,pyounggi@hc360.com,Chile,Male,Putre,Skibox,51526.90,CLP
Walter,Rose,wrosegj@ustream.tv,Russia,Male,Sysert’,Voonyx,1311.53,RUB
Ronald,Clark,rclarkgk@sohu.com,Sweden,Male,Filipstad,Yambee,96213.82,SEK
Maria,Long,mlonggl@squarespace.com,Burundi,Female,Ruyigi,Fivespan,71247.31,BIF
Edward,Crawford,ecrawfordgm@google.ru,Colombia,Male,Pueblo Nuevo,Feedbug,33263.73,COP
Bruce,Oliver,bolivergn@deliciousdays.com,Finland,Male,Uusikaupunki,Skiptube,96800.69,EUR
Rebecca,Barnes,rbarnesgo@1688.com,China,Female,Weiyuankou,Realbridge,87031.34,CNY
Phillip,Murray,pmurraygp@weibo.com,Chad,Male,Mao,Meembee,90584.85,XAF
Emily,Medina,emedinagq@nih.gov,Sweden,Female,Bjuv,Feedfire,,SEK
Fred,Mendoza,fmendozagr@berkeley.edu,China,Male,Luoqiao,Snaptags,5475.48,CNY
Elizabeth,Berry,eberrygs@last.fm,Portugal,Female,Veiros,Youfeed,21129.34,EUR
Jimmy,Anderson,jandersongt@xinhuanet.com,Finland,Male,Orimattila,Feedspan,67472.14,EUR
Jane,Simpson,jsimpsongu@globo.com,China,Female,Gangshangji,Meeveo,64961.19,CNY
Alice,Bailey,abaileygv@twitpic.com,Cameroon,Female,Bali,Skyndu,10972.20,XAF
Peter,Andrews,pandrewsgw@google.co.uk,Indonesia,Male,Tais,Feedfire,98944.74,IDR
Sarah,Hill,shillgx@dagondesign.com,China,Female,Huze,Abatz,,CNY
Ruby,Holmes,rholmesgy@examiner.com,Finland,Female,Himanka,Thoughtbridge,64841.55,EUR
Beverly,Black,bblackgz@so-net.ne.jp,Colombia,Female,El Cerrito,Zoonoodle,9952.85,COP
Howard,Smith,hsmithh0@hostgator.com,China,Male,Yicheng,Yotz,7076.81,CNY
Debra,Hudson,dhudsonh1@geocities.com,Mauritius,Female,Chamouny,Quimm,37374.91,MUR
Betty,Lawson,blawsonh2@marriott.com,Russia,Female,Romanovskaya,Ainyx,78067.68,RUB
Kathy,Riley,krileyh3@youku.com,Peru,Female,Tambo Grande,Gabspot,61839.71,PEN
Rebecca,Johnson,rjohnsonh4@amazon.co.uk,China,Female,Xiaojing,Twitterlist,39179.57,CNY
Theresa,Mills,tmillsh5@hubpages.com,Brazil,Female,Espera Feliz,Oyondu,83311.85,BRL
Ruby,Mason,rmasonh6@census.gov,El Salvador,Female,Santiago de María,Thoughtblab,35368.92,USD
Bonnie,Montgomery,bmontgomeryh7@domainmarket.com,Poland,Female,Lutomiersk,Skyble,46553.19,PLN
Donald,Bradley,dbradleyh8@economist.com,Czech Republic,Male,Hrušovany u Brna,Dabfeed,35731.34,CZK
Ruth,Phillips,rphillipsh9@yahoo.com,China,Female,Kax,Izio,64795.02,CNY
Sean,Howard,showardha@pbs.org,Russia,Male,Nezlobnaya,Yambee,24248.35,RUB
Kathy,Chapman,kchapmanhb@ucoz.com,Vietnam,Female,Thành Phố Nam Định,Gabtype,71138.21,VND
Virginia,Garrett,vgarretthc@alibaba.com,China,Female,Jindu,Gigashots,24228.10,CNY
Donna,Little,dlittlehd@salon.com,Greece,Female,Kallithéa,Brainlounge,5256.96,EUR
Philip,Morales,pmoraleshe@msn.com,Dominican Republic,Male,Sabana Grande de Boyá,Youopia,72892.18,DOP
Willie,Cunningham,wcunninghamhf@nationalgeographic.com,Indonesia,Male,Cisadap,Skyble,72239.92,IDR
Charles,Hunter,chunterhg@nature.com,Russia,Male,Talitsy,Livepath,17365.76,RUB
Jimmy,Baker,jbakerhh@devhub.com,China,Male,Wuyang,Dynazzy,88784.58,CNY
Harry,Williamson,hwilliamsonhi@senate.gov,Myanmar,Male,Chauk,Jaxspan,29503.73,MMK
Rebecca,Morrison,rmorrisonhj@moonfruit.com,Brazil,Female,Carmo do Paranaíba,Agivu,56854.63,BRL
Scott,Meyer,smeyerhk@jimdo.com,China,Male,Turgun,Edgeclub,47567.71,CNY
Donald,Bell,dbellhl@abc.net.au,Poland,Male,Wesoła,Tanoodle,20944.84,PLN
Kevin,Burke,kburkehm@t.co,Iran,Male,Tehrān,Chatterpoint,61935.91,IRR
George,George,ggeorgehn@arizona.edu,Philippines,Male,Tomado,Kazio,72525.66,PHP
Joseph,Stevens,jstevensho@123-reg.co.uk,Brazil,Male,Barbacena,Brainbox,89040.53,BRL
Rebecca,Scott,rscotthp@unicef.org,Sweden,Female,Täby,Flashdog,48559.12,SEK
Pamela,Murray,pmurrayhq@indiegogo.com,China,Female,Huji,Voomm,38317.05,CNY
Craig,Elliott,celliotthr@e-recht24.de,Malaysia,Male,Putrajaya,Blogpad,20199.61,MYR
Jennifer,Richards,jrichardshs@privacy.gov.au,Canada,Female,Lewisporte,Dynazzy,82890.06,CAD
Harry,Porter,hporterht@typepad.com,Sweden,Male,Vallentuna,Feedmix,77990.45,SEK
Elizabeth,Austin,eaustinhu@ustream.tv,China,Female,Hufeng,Feedmix,4322.08,CNY
Brian,Martinez,bmartinezhv@livejournal.com,China,Male,Xin’an,Photojam,12123.14,CNY
Melissa,Diaz,mdiazhw@pbs.org,Portugal,Female,Recarei,Rhycero,92847.18,EUR
Doris,Pierce,dpiercehx@vk.com,Indonesia,Female,Kaliuda,Realpoint,32601.28,IDR
Cheryl,Watkins,cwatkinshy@washingtonpost.com,Argentina,Female,Chepes,Youspan,75271.40,ARS
Debra,Vasquez,dvasquezhz@columbia.edu,Mexico,Female,Pemex,Dynabox,41678.86,MXN
Judy,Coleman,jcolemani0@drupal.org,Mauritius,Female,Dubreuil,Mydeo,30773.72,MUR
Fred,Washington,fwashingtoni1@cam.ac.uk,Sweden,Male,Södertälje,Cogidoo,26746.72,SEK
Tina,Campbell,tcampbelli2@a8.net,Azerbaijan,Female,Buzovna,Yodoo,20743.63,AZN
Carlos,Wells,cwellsi3@seattletimes.com,Saudi Arabia,Male,Al Qārah,Avavee,51473.38,SAR
Amanda,Wells,awellsi4@mayoclinic.com,Ireland,Female,Granard,Eidel,40527.16,EUR
Joshua,Hill,jhilli5@shutterfly.com,Madagascar,Male,Amboasary,Skynoodle,14293.35,MGA
Kimberly,Hanson,khansoni6@phoca.cz,Indonesia,Female,Rukem,Zoombeat,,IDR
Robert,Simmons,rsimmonsi7@flickr.com,Philippines,Male,Claver,Wikivu,61372.81,PHP
Anthony,Kennedy,akennedyi8@alexa.com,Russia,Male,Zhigulevsk,Trudoo,35141.45,RUB
Christopher,Reid,creidi9@zdnet.com,Russia,Male,Shali,Meezzy,15089.24,RUB
Kevin,Perry,kperryia@google.com.br,United States,Male,Pittsburgh,Kamba,85309.65,USD
Dorothy,Barnes,dbarnesib@washingtonpost.com,Russia,Female,Krasnokumskoye,Chatterbridge,76740.41,RUB
Janet,Gilbert,jgilbertic@redcross.org,France,Female,Bondoufle,Brightbean,83124.14,EUR
Earl,Hicks,ehicksid@twitter.com,Indonesia,Male,Lambangan Kulon,Roomm,916.66,IDR
Laura,Hernandez,lhernandezie@intel.com,Mexico,Female,Los Pinos,Youbridge,,MXN
Brenda,Sullivan,bsullivanif@google.co.uk,Syria,Female,Şabbūrah,Aimbo,12617.20,SYP
Sarah,Mendoza,smendozaig@multiply.com,Poland,Female,Raszczyce,Gigaclub,22449.12,PLN
Rebecca,Reyes,rreyesih@dot.gov,China,Female,Changping,Topicshots,67364.96,CNY
Kathy,Johnson,kjohnsonii@biglobe.ne.jp,Russia,Female,Ordzhonikidzevskiy,Yakidoo,,RUB
Harold,Collins,hcollinsij@skyrock.com,China,Male,Xijiang,Mynte,35559.31,CNY
Timothy,Lee,tleeik@ucoz.com,Nicaragua,Male,Bonanza,Thoughtworks,67798.63,NIO
Betty,Brown,bbrownil@instagram.com,Sweden,Female,Uppsala,Twitternation,,SEK
Frank,Lopez,flopezim@microsoft.com,South Africa,Male,Mpophomeni,Katz,40607.94,ZAR
Dennis,Martin,dmartinin@github.io,China,Male,Ya’erya,Trilia,,CNY
Johnny,Harper,jharperio@twitter.com,Argentina,Male,Rinconada,Nlounge,,ARS
Stephanie,Woods,swoodsip@seesaa.net,Russia,Female,Medvezh’yegorsk,Gabtune,58451.26,RUB
Eric,Bell,ebelliq@admin.ch,Russia,Male,Krasnorechenskiy,Wordtune,82881.12,RUB
Joseph,Gomez,jgomezir@tiny.cc,Nepal,Male,Janakpur,Devify,517.84,NPR
Mark,Fowler,mfowleris@i2i.jp,Slovenia,Male,Slovenska Bistrica,Wikido,,EUR
Samuel,Chapman,schapmanit@issuu.com,Greece,Male,Néa Flogitá,Twinder,866.64,EUR
Jonathan,Kim,jkimiu@unesco.org,China,Male,Jiangkou,Plajo,88587.18,CNY
Laura,Kennedy,lkennedyiv@icq.com,Finland,Female,Hyrynsalmi,Ooba,31430.41,EUR
Randy,Kim,rkimiw@auda.org.au,Yemen,Male,Al Ḩarajah,Flipopia,4109.10,YER
Frances,Collins,fcollinsix@mayoclinic.com,Indonesia,Female,Siumate,Demivee,38724.61,IDR
Jennifer,Parker,jparkeriy@hostgator.com,Oman,Female,Bidbid,Eabox,72127.49,OMR
Ruth,Greene,rgreeneiz@privacy.gov.au,Canada,Female,Owen Sound,Youspan,47747.02,CAD
Donna,Kelley,dkelleyj0@ucoz.com,China,Female,Xichangmen,Yacero,5091.58,CNY
Lisa,Morgan,lmorganj1@spotify.com,United States,Female,Chicago,Leenti,,USD
Doris,Lawrence,dlawrencej2@mit.edu,Portugal,Female,Oliveira do Conde,Plajo,48854.87,EUR
Christina,Parker,cparkerj3@posterous.com,Somalia,Female,Dhuusamarreeb,Layo,,SOS
Mark,Mcdonald,mmcdonaldj4@odnoklassniki.ru,China,Male,Sanrao,Fiveclub,94460.57,CNY
Eugene,Franklin,efranklinj5@xing.com,Sweden,Male,Helsingborg,Realcube,65467.75,SEK
Irene,Webb,iwebbj6@shutterfly.com,China,Female,Jiusi,Devify,87388.77,CNY
Jerry,Brown,jbrownj7@senate.gov,Cyprus,Male,Xylotymbou,Jabbersphere,7555.17,EUR
Kathryn,Hall,khallj8@twitpic.com,Indonesia,Female,Kampunglistrik,Demizz,28155.54,IDR
Mark,Hawkins,mhawkinsj9@ucoz.ru,Japan,Male,Iwaki,Yadel,28069.49,JPY
Martha,Daniels,mdanielsja@shop-pro.jp,Philippines,Female,Ubay,Meetz,68627.04,PHP
Kathleen,Schmidt,kschmidtjb@gizmodo.com,Afghanistan,Female,Āsmār,Npath,,AFN
Janet,Hunter,jhunterjc@chron.com,Tunisia,Female,Qaşr Hallāl,Skivee,93758.48,TND
Barbara,Mills,bmillsjd@sun.com,Indonesia,Female,Kampungbaru,Tagchat,,IDR
Harry,Moore,hmooreje@fc2.com,China,Male,Daguo,Yotz,,CNY
Phyllis,Stanley,pstanleyjf@paginegialle.it,Lithuania,Female,Veisiejai,Photobug,63367.62,LTL
Maria,Crawford,mcrawfordjg@state.gov,Russia,Female,Peredovaya,Zazio,54521.16,RUB
James,Mills,jmillsjh@wix.com,Syria,Male,Arwād,Ailane,20203.71,SYP
Ruth,Clark,rclarkji@imgur.com,China,Female,Houjiachuan,Demimbu,71327.27,CNY
Christopher,Hawkins,chawkinsjj@sphinn.com,Indonesia,Male,Kotabaru,Quimm,87875.31,IDR
Joyce,Ramos,jramosjk@simplemachines.org,Ukraine,Female,Lazi,Jaxworks,28619.05,UAH
Howard,Phillips,hphillipsjl@fc2.com,Indonesia,Male,Mafa,Camido,8233.78,IDR
Henry,West,hwestjm@elpais.com,South Africa,Male,Paarl,Aibox,65501.87,ZAR
Christina,Peters,cpetersjn@51.la,Indonesia,Female,Klatakan,Plajo,11991.13,IDR
Brandon,Carter,bcarterjo@clickbank.net,Portugal,Male,Carvalhal,Twimm,74799.77,EUR
Lois,Graham,lgrahamjp@pinterest.com,China,Female,Shuangzhong,Twitterbridge,27582.03,CNY
Timothy,Burton,tburtonjq@globo.com,Ukraine,Male,Markivka,Jabbersphere,,UAH
Brenda,Anderson,bandersonjr@rediff.com,United States,Female,Toledo,Flashspan,87492.39,USD
Victor,Mitchell,vmitchelljs@printfriendly.com,Poland,Male,Dębno,Browsebug,94493.43,PLN
Katherine,Kelly,kkellyjt@printfriendly.com,Poland,Female,Łaziska Górne,Wordtune,90387.50,PLN
Adam,Schmidt,aschmidtju@reference.com,Iran,Male,Kaleybar,Gabtune,7776.78,IRR
Douglas,Fisher,dfisherjv@aboutads.info,China,Male,Qingshui,Meevee,66164.31,CNY
Cynthia,Snyder,csnyderjw@wisc.edu,Greece,Female,Patrída,Demimbu,31683.66,EUR
Sharon,Shaw,sshawjx@ehow.com,Russia,Female,Saskylakh,JumpXS,70086.64,RUB
Kelly,Harris,kharrisjy@shutterfly.com,Japan,Female,Hiroshima-shi,Fliptune,60387.41,JPY
Philip,Holmes,pholmesjz@stumbleupon.com,Poland,Male,Kawęczyn,Quimba,60224.36,PLN
Gregory,Ferguson,gfergusonk0@dot.gov,Indonesia,Male,Krajan,Feedfish,38599.32,IDR
Sarah,Johnson,sjohnsonk1@reverbnation.com,Philippines,Female,Dueñas,Topdrive,,PHP
Phyllis,Hill,phillk2@facebook.com,Bulgaria,Female,Petrich,Blogtags,,BGN
Raymond,Mason,rmasonk3@time.com,Kenya,Male,Keruguya,Yadel,79127.29,KES
Billy,Hughes,bhughesk4@latimes.com,Venezuela,Male,Tacarigua,Miboo,76219.32,VEF
Patricia,Collins,pcollinsk5@a8.net,Indonesia,Female,Padangpanjang,Photobean,77409.38,IDR
Michael,Bishop,mbishopk6@mlb.com,Finland,Male,Kiikala,Blogspan,,EUR
Annie,Graham,agrahamk7@marriott.com,Libya,Female,Tobruk,Fadeo,19275.41,LYD
Betty,Spencer,bspencerk8@smugmug.com,Ukraine,Female,Rudky,Demimbu,22051.86,UAH
Samuel,Hayes,shayesk9@hp.com,Malaysia,Male,Kuala Lumpur,Zooxo,,MYR
Julia,Morrison,jmorrisonka@mozilla.com,Russia,Female,Tsotsin-Yurt,Rooxo,97526.38,RUB
Douglas,Martin,dmartinkb@biblegateway.com,Russia,Male,Uva,Oozz,88068.86,RUB
Kathleen,Reyes,kreyeskc@china.com.cn,China,Female,Sandaotong,Kwimbee,86761.23,CNY
Anthony,Powell,apowellkd@joomla.org,Ukraine,Male,Lazurne,Twiyo,64719.70,UAH
Annie,Reid,areidke@friendfeed.com,Bosnia and Herzegovina,Female,Ugljevik,Skilith,26900.23,BAM
Phillip,Carpenter,pcarpenterkf@wikimedia.org,Russia,Male,Medveditskiy,Skimia,4973.14,RUB
Jonathan,Oliver,joliverkg@blogger.com,Indonesia,Male,Jawatiwa,Voonix,93207.71,IDR
Louis,Peters,lpeterskh@bbc.co.uk,Switzerland,Male,Genève,Skaboo,56137.08,CHF
Peter,Mendoza,pmendozaki@storify.com,China,Male,Shanting,Topicware,9411.97,CNY
Fred,Jones,fjoneskj@nps.gov,France,Male,Longvic,Roombo,55295.65,EUR
Sara,Adams,sadamskk@opensource.org,Faroe Islands,Female,Vestmanna,Eidel,28795.54,DKK
Kathleen,King,kkingkl@posterous.com,Peru,Female,Lima Pampa,Realpoint,11874.69,PEN
Edward,Stewart,estewartkm@vimeo.com,Indonesia,Male,Sukajadi,Jetwire,50271.54,IDR
Gregory,Spencer,gspencerkn@networksolutions.com,Belarus,Male,Slawharad,Twinte,41850.70,BYR
Beverly,Marshall,bmarshallko@bigcartel.com,China,Female,Shaliu,Youspan,19173.87,CNY
Robin,Kelley,rkelleykp@drupal.org,Guatemala,Female,Pastores,Skiptube,89119.68,GTQ
Clarence,Hunt,chuntkq@posterous.com,Czech Republic,Male,Doksy,Zoovu,11619.59,CZK
Brandon,Robinson,brobinsonkr@usnews.com,Hungary,Male,Ózd,Jabbercube,30635.76,HUF
Phillip,Gibson,pgibsonks@cargocollective.com,China,Male,Chenggang,Riffpath,,CNY
James,Cook,jcookkt@acquirethisname.com,Sweden,Male,Stockholm,Livetube,15797.01,SEK
Jeremy,Hart,jhartku@indiegogo.com,Greece,Male,Galátsi,Avavee,57901.05,EUR
Frances,Gray,fgraykv@bravesites.com,Ecuador,Female,Otavalo,Buzzdog,54756.11,USD
Martha,Perez,mperezkw@ocn.ne.jp,Czech Republic,Female,Černilov,Leexo,16360.57,CZK
Nicholas,Woods,nwoodskx@com.com,Bangladesh,Male,Baniachang,Brainlounge,29100.41,BDT
Cheryl,Baker,cbakerky@paypal.com,China,Female,Chenzhou,Oodoo,97971.46,CNY
Sarah,Palmer,spalmerkz@plala.or.jp,China,Female,Xiaoshi,Linkbridge,58185.51,CNY
Melissa,Stone,mstonel0@google.com.hk,Portugal,Female,Valtelheiro,Oyonder,242.35,EUR
Ann,Stephens,astephensl1@dailymail.co.uk,Colombia,Female,Tame,Nlounge,56944.86,COP
Kevin,Wilson,kwilsonl2@usnews.com,Colombia,Male,El Guamo,Yotz,11842.17,COP
Antonio,Arnold,aarnoldl3@hatena.ne.jp,Indonesia,Male,Tugu,Zava,36380.39,IDR
Tina,Murphy,tmurphyl4@pen.io,Israel,Female,Beit Jann,Twitterwire,54254.00,ILS
Patricia,Gomez,pgomezl5@arstechnica.com,China,Female,Guangping,Cogibox,8871.84,CNY
Rose,Diaz,rdiazl6@yale.edu,China,Female,Xiamao,Quinu,23950.55,CNY
Stephanie,Nguyen,snguyenl7@arstechnica.com,Sri Lanka,Female,Vavuniya,Agivu,15566.89,LKR
Lillian,Carpenter,lcarpenterl8@nbcnews.com,Brazil,Female,Neópolis,Realbuzz,,BRL
Tammy,Cunningham,tcunninghaml9@cam.ac.uk,Bulgaria,Female,Novo Selo,Tagcat,95324.88,BGN
Fred,Campbell,fcampbellla@goo.gl,Serbia,Male,Gornji Milanovac,Minyx,8968.64,RSD
Joseph,Mccoy,jmccoylb@narod.ru,Indonesia,Male,Kalde Panga,Bubblebox,80766.75,IDR
Albert,Bennett,abennettlc@hatena.ne.jp,Philippines,Male,Balucawi,Kazu,19818.82,PHP
Jennifer,Wilson,jwilsonld@w3.org,Czech Republic,Female,Studénka,Oozz,42138.14,CZK
Phyllis,Anderson,pandersonle@multiply.com,Sweden,Female,Linköping,LiveZ,81750.35,SEK
Robin,King,rkinglf@amazon.co.uk,Poland,Female,Osieck,Kamba,66329.49,PLN
Louise,Garza,lgarzalg@1und1.de,China,Female,Zibu,Zooxo,,CNY
Howard,Williams,hwilliamslh@networkadvertising.org,Israel,Male,Hod HaSharon,Youspan,65567.01,ILS
Jane,Castillo,jcastilloli@upenn.edu,Indonesia,Female,Gayamsari,Jazzy,57741.93,IDR
Michael,Williams,mwilliamslj@google.cn,Russia,Male,Zheleznogorsk-Ilimskiy,Dynabox,56727.51,RUB
Martin,Fernandez,mfernandezlk@sun.com,Lithuania,Male,Jieznas,Blognation,12341.04,LTL
Jack,Foster,jfosterll@mediafire.com,Dominican Republic,Male,Hato Mayor del Rey,Skalith,86997.85,DOP
Martha,Phillips,mphillipslm@linkedin.com,Indonesia,Female,Cipari,Skimia,2606.30,IDR
Ann,Harvey,aharveyln@domainmarket.com,Mexico,Female,San Diego,Digitube,86240.14,MXN
Stephen,Simmons,ssimmonslo@chron.com,Poland,Male,Rybarzowice,Gabtype,12230.50,PLN
Stephanie,Matthews,smatthewslp@reverbnation.com,France,Female,Gap,Livetube,,EUR
Aaron,Tucker,atuckerlq@photobucket.com,Sweden,Male,Mora,Mita,12478.16,SEK
Melissa,Wagner,mwagnerlr@infoseek.co.jp,Indonesia,Female,Selasari,Zoomdog,10095.02,IDR
Mildred,Hill,mhillls@disqus.com,China,Female,Chengguan,Eimbee,43509.68,CNY
Angela,Wood,awoodlt@auda.org.au,Morocco,Female,Tmourghout,Yodel,19045.35,MAD
Joyce,Nichols,jnicholslu@bravesites.com,Japan,Female,Himi,Trilith,26808.82,JPY
Ashley,Harrison,aharrisonlv@istockphoto.com,Russia,Female,Bichura,Blogspan,29754.17,RUB
Gerald,Mendoza,gmendozalw@seesaa.net,France,Male,Puteaux,Teklist,92966.74,EUR
Mildred,Rivera,mriveralx@unesco.org,China,Female,Yanghou,Twitterbeat,50520.28,CNY
Bruce,Snyder,bsnyderly@zdnet.com,China,Male,Datian,Thoughtstorm,17482.46,CNY
Maria,Lewis,mlewislz@paginegialle.it,Ireland,Female,Castleknock,Photojam,65159.28,EUR
Matthew,Perez,mperezm0@uiuc.edu,United States,Male,New Orleans,Kimia,34132.08,USD
Peter,Campbell,pcampbellm1@engadget.com,Colombia,Male,San Gil,Feedfire,7817.80,COP
Robin,Hudson,rhudsonm2@state.tx.us,Costa Rica,Female,Quesada,Photojam,72921.84,CRC
Betty,Hamilton,bhamiltonm3@hhs.gov,Indonesia,Female,Gludug,Zoomdog,41722.95,IDR
David,Dunn,ddunnm4@shutterfly.com,South Africa,Male,Burgersdorp,Gabspot,14404.57,ZAR
Clarence,Cruz,ccruzm5@studiopress.com,China,Male,Chencai,Voolith,57331.31,CNY
Sean,Murphy,smurphym6@discuz.net,China,Male,Daixi,Aimbu,95139.47,CNY
Nicholas,Jacobs,njacobsm7@cafepress.com,Philippines,Male,Banocboc,Realcube,,PHP
Nancy,Burton,nburtonm8@gmpg.org,Indonesia,Female,Masape,Feedfish,13000.87,IDR
Kimberly,Chavez,kchavezm9@imgur.com,Indonesia,Female,Pondokrejo Wetan,Oyonder,67887.66,IDR
Beverly,Wagner,bwagnerma@google.ca,Haiti,Female,Cornillon,Gabtune,82839.23,HTG
Billy,Boyd,bboydmb@tmall.com,France,Male,Saint-Fargeau-Ponthierry,Gabcube,51891.85,EUR
Harold,Howell,hhowellmc@people.com.cn,China,Male,Shuitianzhuang,Edgeblab,41149.58,CNY
Carlos,Gardner,cgardnermd@timesonline.co.uk,Poland,Male,Łomża,Quatz,86536.59,PLN
Johnny,Sullivan,jsullivanme@1688.com,Indonesia,Male,Bokor,Zoombeat,41257.38,IDR
Jesse,Sullivan,jsullivanmf@symantec.com,Colombia,Male,Maceo,Trunyx,96511.44,COP
Antonio,Perkins,aperkinsmg@wunderground.com,China,Male,Eman,Mynte,,CNY
Jonathan,Hall,jhallmh@photobucket.com,Thailand,Male,Bo Phloi,Linklinks,70431.76,THB
Daniel,Morales,dmoralesmi@godaddy.com,Peru,Male,Laraos,Kimia,9840.08,PEN
Bruce,Green,bgreenmj@theglobeandmail.com,Dominican Republic,Male,Cotuí,Pixope,37496.18,DOP
Bobby,Parker,bparkermk@springer.com,China,Male,Shaxi,Jabbersphere,46438.55,CNY
Fred,Carter,fcarterml@g.co,Indonesia,Male,Oesao,Fadeo,,IDR
Benjamin,Carr,bcarrmm@wiley.com,Honduras,Male,Ciudad Choluteca,Kwinu,4971.86,HNL
