Johnny,Rogers,jrogers0@psu.edu,Cameroon,Male,Kumba,Browsebug,87579.77,XAF
Billy,Young,byoungf5@google.co.jp,Bosnia and Herzegovina,Male,Rumboci,Twitternation,11560.54,BAM
Denise,Smith,dsmithf6@google.co.jp,Sri Lanka,Female,Kadugannawa,Browsezoom,,LKR
Robin,Peters,rpetersf7@opera.com,Belarus,Female,Konstantinovo,Roombo,15096.45,BYR
Wanda,Murray,wmurrayf8@pbs.org,Mexico,Female,Obrera,Realcube,66357.66,MXN
Cynthia,Anderson,candersonf9@google.com,Vietnam,Female,Vạn Giã,Vipe,4763.42,VND
Raymond,Rice,rricefa@dot.gov,Nigeria,Male,Kachia,Layo,52926.72,NGN
Eugene,Long,elongfb@tmall.com,Indonesia,Male,Makale,Chatterbridge,72922.37,IDR
Marie,Sullivan,msullivanfc@google.com.hk,Philippines,Female,Paitan,Oyoloo,1960.95,PHP
John,Lane,jlanefd@xing.com,Afghanistan,Male,Nūsay,Photobug,24015.81,AFN
Karen,Hayes,khayesfe@joomla.org,Russia,Female,Zavolzh’ye,Kwinu,30128.43,RUB
Walter,Hernandez,whernandezff@imgur.com,China,Male,Longbu,Dynabox,96827.86,CNY
Lois,George,lgeorgefg@facebook.com,Canada,Female,Labrador City,Mydeo,19119.27,CAD
Eugene,Chavez,echavezfh@cnbc.com,Indonesia,Male,Nao,Blogspan,45484.57,IDR
Jerry,Crawford,jcrawfordfi@state.gov,Georgia,Male,Tqibuli,Feedbug,83888.69,GEL
Ashley,Brooks,abrooksfj@symantec.com,Russia,Female,Novyye Cherëmushki,Realbridge,55099.07,RUB
Benjamin,Gutierrez,bgutierrezfk@msu.edu,Israel,Male,Timrat,Babbleblab,79843.53,ILS
Betty,Rose,brosefl@cbc.ca,Peru,Female,Pilpichaca,Yakitri,13976.38,PEN
Jessica,Snyder,jsnyderfm@biglobe.ne.jp,Czech Republic,Female,Dvůr Králové nad Labem,Lajo,87598.31,CZK
Keith,Miller,kmillerfn@shop-pro.jp,Indonesia,Male,Oibioin,BlogXS,8689.32,IDR
Randy,Smith,rsmithfo@so-net.ne.jp,Brazil,Male,Carmo do Paranaíba,Fiveclub,30277.54,BRL
Cheryl,Bishop,cbishopfp@epa.gov,China,Female,Zhangjiang,Zoomdog,56252.04,CNY
Jimmy,Foster,jfosterfq@seattletimes.com,Yemen,Male,Dhahi,Flipopia,77998.57,YER
Heather,Johnston,hjohnstonfr@admin.ch,Indonesia,Female,Sindangsari,Oyondu,66145.10,IDR
Robert,Greene,rgreenefs@mapy.cz,China,Male,Huochang,Gabcube,6332.42,CNY
Diane,Moore,dmooreft@samsung.com,Albania,Female,Qelëz,Trudoo,45497.61,ALL
Christine,Hamilton,chamiltonfu@123-reg.co.uk,China,Female,Baolong,Topdrive,61786.37,CNY
Joyce,Hudson,jhudsonfv@imageshack.us,Japan,Female,Yoshikawa,Photolist,53382.17,JPY
Deborah,Porter,dporterfw@accuweather.com,Russia,Female,Proletarskiy,Twinder,88067.53,RUB
Norma,Gomez,ngomezfx@liveinternet.ru,Vietnam,Female,Hoàn Kiếm,Thoughtstorm,45315.75,VND
Betty,Wheeler,bwheelerfy@shareasale.com,Indonesia,Female,Ponggeok,Browsecat,38963.45,IDR
Heather,Long,hlongfz@auda.org.au,Chile,Female,El Monte,Livetube,23515.39,CLP
Diane,Day,ddayg0@geocities.com,China,Female,Qiting,Tagopia,21520.42,CNY
Joe,Reynolds,jreynoldsg1@icio.us,Philippines,Male,Masaguisi,Tanoodle,69993.93,PHP
Cynthia,Ryan,cryang2@dyndns.org,Canada,Female,North Cowichan,Aivee,80227.17,CAD
Katherine,Lee,kleeg3@usda.gov,Slovenia,Female,Solkan,Buzzster,,EUR
Willie,Jacobs,wjacobsg4@springer.com,Yemen,Male,Aţ Ţawīlah,Mybuzz,27620.91,YER
Teresa,Lewis,tlewisg5@cbc.ca,China,Female,Wanghu,Photobean,42904.71,CNY
Debra,Martinez,dmartinezg6@yellowpages.com,China,Female,Changle,Avamm,75640.76,CNY
Steven,Rivera,sriverag7@psu.edu,United States,Male,Denver,Yacero,71971.07,USD
Gloria,Patterson,gpattersong8@unc.edu,Philippines,Female,Santo Niño,Livetube,73997.16,PHP
Patrick,Richardson,prichardsong9@globo.com,Argentina,Male,Rafaela,Twitterworks,88880.56,ARS
Nicholas,Jordan,njordanga@hc360.com,Thailand,Male,Sanom,Ntags,9457.78,THB
Douglas,Nichols,dnicholsgb@tiny.cc,Philippines,Male,Bangui,Realblab,49031.67,PHP
Craig,Garcia,cgarciagc@aboutads.info,Bulgaria,Male,Kŭrdzhali,Thoughtworks,67923.55,BGN
Sandra,Johnston,sjohnstongd@ocn.ne.jp,Poland,Female,Janowiec,Edgepulse,62920.23,PLN
Ernest,Allen,eallenge@vkontakte.ru,Thailand,Male,Trat,Topiczoom,6049.35,THB
Nicole,Castillo,ncastillogf@arstechnica.com,Indonesia,Female,Muara Dua,Fanoodle,3854.38,IDR
Patricia,Rivera,priveragg@indiegogo.com,Brazil,Female,Caçador,Rhycero,33415.74,BRL
Nicholas,Kim,nkimgh@vinaora.com,Indonesia,Male,Lirung,Voonte,90161.80,IDR
Lois,Carr,lcarrgi@oracle.com,Indonesia,Female,Warugunung,Divape,50847.20,IDR
Patrick,Watson,pwatsongj@taobao.com,Japan,Male,Tsushima,Twinder,32865.14,JPY
George,Hawkins,ghawkinsgk@ocn.ne.jp,China,Male,Yingcui,Blogspan,28866.22,CNY
Michael,Diaz,mdiazgl@mashable.com,China,Male,Kalayemule,Dablist,23109.83,CNY
Roy,Howell,rhowellgm@noaa.gov,Sweden,Male,Kungsbacka,Youopia,67054.18,SEK
James,Perry,jperrygn@seesaa.net,Philippines,Male,Rosario,Voolia,19180.82,PHP
Marie,Ryan,mryango@ted.com,Guatemala,Female,Jocotán,Oyoba,95996.93,GTQ
Jeffrey,Hunt,jhuntgp@va.gov,Indonesia,Male,Togu,Jaxnation,79169.51,IDR
Tammy,Howard,thowardgq@nature.com,Philippines,Female,Paulba,Jayo,71364.81,PHP
Earl,Bailey,ebaileygr@tumblr.com,Indonesia,Male,Karangsari,Oodoo,80100.78,IDR
Bruce,Kim,bkimgs@elpais.com,Greece,Male,Oinoússes,Yombu,45570.33,EUR
Joe,Mitchell,jmitchellgt@discovery.com,Poland,Male,Zebrzydowice,Gabtune,13484.04,PLN
Shirley,Price,spricegu@dailymail.co.uk,Dominican Republic,Female,Comendador,Avavee,43110.95,DOP
Philip,Snyder,psnydergv@wunderground.com,Peru,Male,Mocupe,Photolist,91897.74,PEN
Justin,Spencer,jspencergw@fotki.com,Philippines,Male,Rimpeso,Aimbo,88448.58,PHP
Diane,Montgomery,dmontgomerygx@squidoo.com,Russia,Female,Tashanta,Eare,55502.57,RUB
Michelle,Owens,mowensgy@apple.com,China,Female,Xiaofayi,Shufflester,19261.07,CNY
James,Nichols,jnicholsgz@ted.com,Argentina,Male,Ingeniero Guillermo N. Juárez,Innojam,49239.87,ARS
Theresa,Reid,treidh0@samsung.com,Philippines,Female,Lalagsan,Photobean,88364.96,PHP
Carlos,Young,cyoungh1@paypal.com,Macao,Male,Macau,Gigabox,,MOP
Gloria,Ramos,gramosh2@salon.com,Indonesia,Female,Tarakan,Lazzy,40787.92,IDR
Gloria,Hunt,ghunth3@unblog.fr,Greece,Female,Mégara,Topiczoom,80287.61,EUR
Michelle,Tucker,mtuckerh4@facebook.com,United States,Female,Alexandria,Buzzshare,16155.04,USD
Cynthia,Gordon,cgordonh5@princeton.edu,Mexico,Female,El Mirador,Podcat,65919.08,MXN
Karen,Powell,kpowellh6@vkontakte.ru,Macedonia,Female,Sekirnik,Dazzlesphere,94161.52,MKD
Marie,Rivera,mriverah7@statcounter.com,Indonesia,Female,Sendangagung,Trunyx,,IDR
Lisa,Peters,lpetersh8@mysql.com,Croatia,Female,Laslovo,Meedoo,17094.96,HRK
Carl,Knight,cknighth9@gizmodo.com,France,Male,Lyon,Mudo,3008.05,EUR
Rebecca,Reed,rreedha@t-online.de,Mexico,Female,San Jose,Innotype,20413.95,MXN
Deborah,Weaver,dweaverhb@mapquest.com,China,Female,Laowobao,Wordpedia,89982.67,CNY
Craig,Schmidt,cschmidthc@ca.gov,China,Male,Zhongyuan,Skibox,80995.66,CNY
Joshua,Owens,jowenshd@umich.edu,Brazil,Male,Juazeiro do Norte,Oyoloo,6296.84,BRL
Russell,Lewis,rlewishe@slate.com,Indonesia,Male,Karangsari,Flashset,,IDR
Irene,Pierce,ipiercehf@deviantart.com,Brazil,Female,Cataguases,Realbuzz,5619.59,BRL
Pamela,Ortiz,portizhg@howstuffworks.com,France,Female,Bordeaux,Jayo,15851.53,EUR
Henry,Holmes,hholmeshh@senate.gov,Philippines,Male,Kitcharao,Kwinu,9073.43,PHP
Margaret,Fernandez,mfernandezhi@microsoft.com,Azerbaijan,Female,Ağdaş,Gigazoom,31413.38,AZN
Thomas,Banks,tbankshj@ucoz.com,Portugal,Male,Casalinho,Quamba,71503.96,EUR
Gary,Ward,gwardhk@netscape.com,Lithuania,Male,Eiguliai,Gigaclub,25482.14,LTL
Evelyn,Howell,ehowellhl@qq.com,Eritrea,Female,Teseney,LiveZ,92036.94,ERN
Janice,Fisher,jfisherhm@ucoz.ru,Costa Rica,Female,Sámara,Vipe,87031.10,CRC
Raymond,Ortiz,rortizhn@yandex.ru,Philippines,Male,Paitan Este,Vipe,85977.67,PHP
Lawrence,Berry,lberryho@archive.org,Poland,Male,Turośń Kościelna,Meevee,67304.36,PLN
Harold,Torres,htorreshp@salon.com,Japan,Male,Suzaka,Realcube,8704.24,JPY
Jesse,Hunt,jhunthq@facebook.com,Brazil,Male,Pirassununga,Buzzdog,,BRL
Alan,George,ageorgehr@myspace.com,Colombia,Male,Los Andes,Eazzy,29843.87,COP
Tammy,Collins,tcollinshs@tmall.com,United States,Female,Las Cruces,Oyondu,,USD
Marie,Mason,mmasonht@statcounter.com,Philippines,Female,Tolosa,Teklist,86596.56,PHP
Brian,Fernandez,bfernandezhu@squarespace.com,Indonesia,Male,Lokuuy,Avamm,85507.07,IDR
Cynthia,Payne,cpaynehv@de.vu,Israel,Female,Pardesiyya,Roodel,43514.74,ILS
Kevin,Diaz,kdiazhw@xing.com,Morocco,Male,Chefchaouene,Devcast,57889.47,MAD
Stephen,Freeman,sfreemanhx@cpanel.net,Guatemala,Male,Acatenango,Fadeo,74061.26,GTQ
Fred,Stewart,fstewarthy@webmd.com,Indonesia,Male,Mangaran,Flashset,55558.55,IDR
Margaret,Gonzales,mgonzaleshz@indiegogo.com,China,Female,Leigao,Buzzdog,77651.15,CNY
Bonnie,Garza,bgarzai0@oaic.gov.au,France,Female,Nice,Browsecat,47877.71,EUR
Mildred,Wells,mwellsi1@hubpages.com,Spain,Female,Toledo,Yacero,89965.17,EUR
Juan,Howard,jhowardi2@1688.com,Indonesia,Male,Kedungbanteng Krajan,Camido,27568.98,IDR
Marilyn,Simmons,msimmonsi3@hp.com,Indonesia,Female,Oekefan,Quinu,38152.62,IDR
Charles,Clark,cclarki4@boston.com,China,Male,Fenglai,Fiveclub,53802.09,CNY
Harold,Russell,hrusselli5@sourceforge.net,China,Male,Wulong,Divavu,,CNY
Stephen,Jordan,sjordani6@sitemeter.com,Indonesia,Male,Tambakromo,Buzzster,22958.78,IDR
Angela,Reynolds,areynoldsi7@reverbnation.com,Botswana,Female,Bokaa,Flashpoint,49054.08,BWP
Janet,Flores,jfloresi8@sciencedirect.com,Bangladesh,Female,Sylhet,Realbuzz,55534.86,BDT
Brian,Reynolds,breynoldsi9@mayoclinic.com,Brazil,Male,Porto Velho,Latz,64948.40,BRL
Phyllis,Foster,pfosteria@simplemachines.org,Poland,Female,Kurzętnik,Kaymbo,30635.74,PLN
Matthew,Robertson,mrobertsonib@opensource.org,France,Male,Nantes,Abatz,13711.56,EUR
Lillian,Walker,lwalkeric@123-reg.co.uk,Morocco,Female,Tahala,Thoughtstorm,97342.12,MAD
James,Fowler,jfowlerid@addtoany.com,Poland,Male,Stanowice,Thoughtbeat,63931.70,PLN
Peter,Hunter,phunterie@myspace.com,China,Male,Lugang,Gabvine,11531.81,CNY
Aaron,Peters,apetersif@cdc.gov,Vietnam,Male,Lào Cai,Yombu,19558.00,VND
Johnny,Chapman,jchapmanig@goo.gl,Indonesia,Male,Pericik,Meejo,,IDR
Clarence,Daniels,cdanielsih@cbsnews.com,China,Male,Dalun,Zoovu,49905.70,CNY
Diana,Diaz,ddiazii@slideshare.net,Serbia,Female,Ruma,Kimia,34846.17,RSD
Mark,Snyder,msnyderij@imgur.com,South Africa,Male,Hermanus,Topicshots,42364.89,ZAR
Carol,Perkins,cperkinsik@guardian.co.uk,Sweden,Female,Oxelösund,Youspan,57163.49,SEK
Mildred,Lawrence,mlawrenceil@merriam-webster.com,China,Female,Huanggang,Tambee,4357.60,CNY
Samuel,Lee,sleeim@nps.gov,United States,Male,Portland,Vidoo,22530.29,USD
Robin,Butler,rbutlerin@nasa.gov,Brazil,Female,Itatinga,Roombo,4227.20,BRL
Jerry,Bowman,jbowmanio@over-blog.com,Sweden,Male,Skövde,Dabfeed,84735.45,SEK
Carlos,Payne,cpayneip@discuz.net,France,Male,Évreux,Feedfire,1879.28,EUR
Kathryn,Woods,kwoodsiq@squarespace.com,Dominican Republic,Female,Salcedo,Devbug,,DOP
Sean,Knight,sknightir@amazonaws.com,Brazil,Male,Biguaçu,Chatterbridge,19931.29,BRL
Ruth,Adams,radamsis@google.co.uk,Bulgaria,Female,Blagoevgrad,Thoughtstorm,49943.26,BGN
Ruth,Reynolds,rreynoldsit@vkontakte.ru,Vietnam,Female,Quán Hành,Dabvine,84908.49,VND
Gregory,Thompson,gthompsoniu@uol.com.br,Brazil,Male,Rio Bonito,Linklinks,20871.02,BRL
Alan,Oliver,aoliveriv@opera.com,Guatemala,Male,Ciudad Vieja,Trilia,20034.33,GTQ
Rose,Morris,rmorrisiw@4shared.com,Poland,Female,Czerniejewo,Trilia,13981.46,PLN
Elizabeth,Hart,ehartix@skyrock.com,Serbia,Female,Sakule,Eazzy,60217.39,RSD
Bobby,Ford,bfordiy@dailymotion.com,Thailand,Male,Lao Suea Kok,Gigazoom,25334.58,THB
Ruth,Cook,rcookiz@usa.gov,Indonesia,Female,Hane,Lajo,69242.49,IDR
Linda,Stanley,lstanleyj0@about.com,China,Female,Xinhuang,Rhyloo,41499.82,CNY
Ruth,Marshall,rmarshallj1@eventbrite.com,Serbia,Female,Zemun,Aivee,9743.48,RSD
Patrick,Murray,pmurrayj2@homestead.com,China,Male,Puzi,Tagtune,44417.23,CNY
Eric,Austin,eaustinj3@bbb.org,Argentina,Male,Embalse,Gabtype,80526.72,ARS
Lisa,Carter,lcarterj4@forbes.com,China,Female,Dapo,Wikivu,73552.76,CNY
Ruth,Olson,rolsonj5@accuweather.com,China,Female,Zengtian,Devpulse,67790.34,CNY
Shirley,Walker,swalkerj6@livejournal.com,Brazil,Female,Rio Brilhante,Jaloo,94385.40,BRL
Maria,Nelson,mnelsonj7@weibo.com,Chile,Female,Molina,Jabbersphere,,CLP
Andrea,Matthews,amatthewsj8@feedburner.com,Poland,Female,Naprawa,Wordtune,41332.59,PLN
Brian,Gardner,bgardnerj9@cpanel.net,Indonesia,Male,Kelapa,Dabjam,43903.88,IDR
Alice,Rice,ariceja@linkedin.com,Indonesia,Female,Ganjaran,Fivespan,58627.16,IDR
Rebecca,Elliott,relliottjb@nyu.edu,China,Female,Ulan Us,Skipfire,18173.09,CNY
Julie,Boyd,jboydjc@over-blog.com,China,Female,Shihuang,Youbridge,35346.18,CNY
Bobby,Patterson,bpattersonjd@etsy.com,Brazil,Male,Curvelo,Twitterworks,82602.41,BRL
Harry,Simmons,hsimmonsje@sakura.ne.jp,Indonesia,Male,Bunder,Tagfeed,46232.76,IDR
Brenda,Gonzales,bgonzalesjf@xing.com,Bulgaria,Female,Pŭrvomaytsi,Viva,94981.78,BGN
Debra,Moreno,dmorenojg@wunderground.com,Philippines,Female,Baylo,Centidel,,PHP
Lisa,Bennett,lbennettjh@soup.io,Greece,Female,Pélla,Abata,82808.94,EUR
Louis,Chapman,lchapmanji@mit.edu,North Korea,Male,Kapsan-ŭp,Eire,70292.38,KPW
Michelle,Bowman,mbowmanjj@gov.uk,France,Female,Méru,InnoZ,,EUR
Shirley,Moreno,smorenojk@reverbnation.com,Indonesia,Female,Muarasiau,Dabvine,83099.00,IDR
Pamela,Frazier,pfrazierjl@bloglines.com,Indonesia,Female,Jadi,Twinte,,IDR
Phyllis,Reyes,preyesjm@unesco.org,Indonesia,Female,Madette,Fliptune,14532.60,IDR
Shirley,Reyes,sreyesjn@tuttocitta.it,United States,Female,Grand Rapids,Tagchat,85757.35,USD
Patricia,Jacobs,pjacobsjo@freewebs.com,China,Female,Zhengyangshan,Tekfly,19663.23,CNY
Jeffrey,Fox,jfoxjp@is.gd,Thailand,Male,Kanthararom,Riffpedia,35132.03,THB
Michelle,Shaw,mshawjq@tiny.cc,Honduras,Female,San Fernando,Divanoodle,94826.36,HNL
Sara,Hicks,shicksjr@baidu.com,Chile,Female,Putre,Blogspan,91354.37,CLP
Irene,Crawford,icrawfordjs@japanpost.jp,Chile,Female,Quilpué,Midel,57324.65,CLP
Scott,Howard,showardjt@sbwire.com,Brazil,Male,Abaetetuba,Rooxo,80670.44,BRL
Anthony,Harvey,aharveyju@bluehost.com,China,Male,Touzao,Fliptune,,CNY
Denise,Vasquez,dvasquezjv@multiply.com,Russia,Female,Novokuybyshevsk,Linktype,16460.48,RUB
Dennis,Boyd,dboydjw@nifty.com,Indonesia,Male,Noeltoko,Trunyx,,IDR
William,Warren,wwarrenjx@tuttocitta.it,Finland,Male,Rääkkylä,Edgepulse,49731.01,EUR
Bonnie,Porter,bporterjy@wix.com,Indonesia,Female,Riangwale,Aimbo,44169.49,IDR
Nicholas,Martinez,nmartinezjz@blinklist.com,Afghanistan,Male,Ţāqchah Khānah,Thoughtbeat,48966.39,AFN
Jean,Torres,jtorresk0@paypal.com,Philippines,Female,Ilihan,Wikibox,1084.61,PHP
Walter,Hayes,whayesk1@naver.com,Pakistan,Male,Nasīrābād,Gabcube,92880.74,PKR
Barbara,Green,bgreenk2@sohu.com,Finland,Female,Haapajärvi,Dabshots,30922.04,EUR
Harold,Foster,hfosterk3@cbc.ca,South Africa,Male,Kuruman,Riffpedia,505.29,ZAR
Justin,Jackson,jjacksonk4@marketwatch.com,Peru,Male,Molinos,Jaxworks,4579.81,PEN
Larry,Willis,lwillisk5@ihg.com,Bosnia and Herzegovina,Male,Pećigrad,Zoovu,13249.02,BAM
Kathryn,Snyder,ksnyderk6@marketwatch.com,Greece,Female,Arísvi,Muxo,18059.78,EUR
Frances,Kim,fkimk7@wix.com,Brazil,Female,Jandira,Skimia,76758.86,BRL
Theresa,Harrison,tharrisonk8@wikimedia.org,Poland,Female,Rudniki,Mynte,94383.34,PLN
Frances,Washington,fwashingtonk9@time.com,China,Female,Shangpai,Skaboo,,CNY
Lillian,Lewis,llewiska@mit.edu,Indonesia,Female,Mekarsari,Bubblebox,81930.76,IDR
Jean,Patterson,jpattersonkb@cnn.com,Portugal,Female,Ponte,Dynazzy,20804.72,EUR
Helen,Tucker,htuckerkc@ca.gov,China,Female,Tongzhong,Meembee,51551.56,CNY
Benjamin,George,bgeorgekd@a8.net,Norway,Male,Oslo,Bubblebox,88170.64,NOK
Howard,Barnes,hbarneske@hugedomains.com,China,Male,Wucheng,Flipopia,27592.36,CNY
Steven,Fields,sfieldskf@salon.com,Philippines,Male,Sumisip,Plambee,26166.01,PHP
Jeremy,King,jkingkg@mashable.com,China,Male,Maodao,Yodel,29784.40,CNY
Ernest,Cruz,ecruzkh@ibm.com,Kosovo,Male,Orahovac,Chatterpoint,,EUR
Sandra,Carter,scarterki@bluehost.com,China,Female,Tianzhou,Skimia,1911.58,CNY
Amanda,Coleman,acolemankj@auda.org.au,Philippines,Female,Camiling,Mudo,85968.45,PHP
Adam,Collins,acollinskk@google.com.hk,Brazil,Male,Poços de Caldas,Browsedrive,42583.64,BRL
Steve,Reyes,sreyeskl@apache.org,Ecuador,Male,Azogues,Jabberstorm,58128.12,USD
Douglas,Robertson,drobertsonkm@shutterfly.com,Brazil,Male,Itabira,Quatz,93641.71,BRL
Debra,Ruiz,druizkn@tinypic.com,Albania,Female,Shënmëri,Jetwire,98991.84,ALL
Paul,Nichols,pnicholsko@icq.com,United States,Male,Hamilton,Meedoo,80784.37,USD
Todd,Williamson,twilliamsonkp@etsy.com,Russia,Male,Vostochnyy,Gigazoom,30792.17,RUB
Stephanie,Harris,sharriskq@joomla.org,China,Female,Xushuguan,Skaboo,7629.27,CNY
Juan,Perez,jperezkr@desdev.cn,Kuwait,Male,Al Funayţīs,Jatri,67539.48,KWD
Craig,Kennedy,ckennedyks@youku.com,Sweden,Male,Kåge,Jabberstorm,79844.62,SEK
Debra,Bailey,dbaileykt@forbes.com,Honduras,Female,Araulí,Babblestorm,79247.37,HNL
Ryan,Bryant,rbryantku@bandcamp.com,China,Male,Mentougou,Browsecat,37602.56,CNY
Willie,Montgomery,wmontgomerykv@aol.com,Russia,Male,Sterlibashevo,Topicshots,90337.88,RUB
Jessica,Walker,jwalkerkw@npr.org,Tanzania,Female,Mtwango,Kazio,,TZS
Thomas,Castillo,tcastillokx@vkontakte.ru,Indonesia,Male,Cikalaces,Tagopia,7575.88,IDR
Mary,King,mkingky@cpanel.net,Papua New Guinea,Female,Kainantu,Livetube,14756.04,PGK
Gloria,Brown,gbrownkz@friendfeed.com,Portugal,Female,Infantas,Wikizz,36108.29,EUR
Betty,Snyder,bsnyderl0@goodreads.com,China,Female,Yingdianjie,Talane,82564.33,CNY
Charles,Ward,cwardl1@sphinn.com,China,Male,Xiumei,Skalith,,CNY
Marie,Ray,mrayl2@army.mil,Sweden,Female,Johanneshov,Voonte,3186.70,SEK
Benjamin,Hernandez,bhernandezl3@xinhuanet.com,China,Male,Hobor,Twitterwire,5849.38,CNY
Wayne,Nguyen,wnguyenl4@blog.com,Poland,Male,Jastrzębia,Photospace,72015.51,PLN
Sandra,Rice,sricel5@xinhuanet.com,Russia,Female,Konëvo,Gigazoom,92316.93,RUB
Kevin,Rodriguez,krodriguezl6@europa.eu,Libya,Male,Gialo,Skivee,85086.06,LYD
Ernest,Gutierrez,egutierrezl7@is.gd,Indonesia,Male,Cikoneng,Centidel,49417.63,IDR
Debra,Ray,drayl8@last.fm,Sweden,Female,Uppsala,Demizz,2545.87,SEK
Edward,Wilson,ewilsonl9@samsung.com,Indonesia,Male,Banjar Bau Kawan,Topiclounge,96739.73,IDR
David,Clark,dclarkla@army.mil,United States,Male,Philadelphia,Twitterbeat,99935.84,USD
Terry,Dixon,tdixonlb@ocn.ne.jp,Brazil,Male,Campos Novos,Zoombox,74262.97,BRL
Arthur,Price,apricelc@examiner.com,Spain,Male,Valencia,Rhybox,1362.11,EUR
Ruby,Dixon,rdixonld@sbwire.com,Portugal,Female,Mujães,Youspan,37646.91,EUR
Betty,Anderson,bandersonle@sourceforge.net,China,Female,Xindai,Skyvu,72231.55,CNY
Melissa,Torres,mtorreslf@newyorker.com,Greece,Female,Kálamos,Voonyx,81286.09,EUR
Craig,Medina,cmedinalg@sciencedirect.com,Portugal,Male,Mundão,Devcast,27237.77,EUR
Charles,Martinez,cmartinezlh@blogspot.com,China,Male,Xishaqiao,Zoovu,47793.72,CNY
Mark,Ruiz,mruizli@mapy.cz,Armenia,Male,Jermuk,Skinix,63931.19,AMD
Raymond,Evans,revanslj@sourceforge.net,Mexico,Male,Santa Maria,Chatterbridge,72714.47,MXN
Norma,Lopez,nlopezlk@google.com.hk,Luxembourg,Female,Müllendorf,Dynava,,EUR
Justin,Watson,jwatsonll@twitpic.com,Nicaragua,Male,Bluefields,Minyx,5686.66,NIO
Richard,Lopez,rlopezlm@blogspot.com,Philippines,Male,Alibunan,Buzzdog,,PHP
Cynthia,Williams,cwilliamsln@mashable.com,China,Female,Huating,Jabbersphere,84833.77,CNY
Phyllis,Greene,pgreenelo@cyberchimps.com,Brazil,Female,São Luís,Dabfeed,84644.32,BRL
Billy,Martin,bmartinlp@chicagotribune.com,Indonesia,Male,Kedung,Skalith,70825.25,IDR
Carlos,Kelly,ckellylq@apple.com,Brazil,Male,Macapá,Yodo,34961.51,BRL
Robert,Frazier,rfrazierlr@discovery.com,Indonesia,Male,Batulenger Barat,Cogilith,95572.75,IDR
Jose,Campbell,jcampbellls@wikipedia.org,Ireland,Male,Bantry,Meemm,851.18,EUR
Diane,Campbell,dcampbelllt@yolasite.com,Philippines,Female,Bulawin,Topicstorm,65758.22,PHP
Mildred,Ellis,mellislu@zimbio.com,Sweden,Female,Norrköping,Trunyx,,SEK
Kathy,Jordan,kjordanlv@answers.com,Philippines,Female,San Juan,Avamba,,PHP
Judith,Coleman,jcolemanlw@ebay.co.uk,Egypt,Female,Abū Tīj,Mydeo,21589.87,EGP
Sean,Schmidt,sschmidtlx@unblog.fr,Indonesia,Male,Krajan,Cogibox,48159.44,IDR
Scott,Reynolds,sreynoldsly@redcross.org,China,Male,Agarsin,Photobug,87429.29,CNY
Dennis,Torres,dtorreslz@walmart.com,China,Male,Sifangxi,Pixope,76588.88,CNY
Stephanie,Peters,spetersm0@clickbank.net,China,Female,Yongle,Realbridge,30528.69,CNY
Donna,Webb,dwebbm1@wired.com,Indonesia,Female,Wiyayu Barat,Thoughtblab,21855.87,IDR
Marie,Little,mlittlem2@printfriendly.com,Kenya,Female,Chepareria,Skyble,,KES
Alice,Ruiz,aruizm3@sfgate.com,Russia,Female,Zhavoronki,Browsezoom,29419.20,RUB
Karen,Vasquez,kvasquezm4@scientificamerican.com,Indonesia,Female,Ledeunu,Jabbercube,85858.08,IDR
Kelly,Woods,kwoodsm5@spotify.com,China,Female,Xiyang,Yabox,79261.06,CNY
Gloria,Bowman,gbowmanm6@huffingtonpost.com,China,Female,Guanzhuang,Twitterbeat,42222.03,CNY
Sandra,Harvey,sharveym7@weibo.com,Brazil,Female,São Paulo,Pixope,81239.56,BRL
Katherine,Hill,khillm8@flavors.me,Colombia,Female,Municipio de Copacabana,Wikibox,93695.63,COP
Steve,Henderson,shendersonm9@vimeo.com,Portugal,Male,Ulme,Oozz,44685.84,EUR
Ralph,Hall,rhallma@answers.com,Myanmar,Male,Martaban,Meedoo,44581.33,MMK
Roger,Howell,rhowellmb@instagram.com,Honduras,Male,San Vicente Centenario,Jatri,38716.14,HNL
Mark,Ruiz,mruizmc@tuttocitta.it,Brunei,Male,Tutong,Roodel,38048.42,BND
Elizabeth,Meyer,emeyermd@businessinsider.com,Indonesia,Female,Cigeulis,Wikivu,66598.76,IDR
Paul,Welch,pwelchme@si.edu,Pakistan,Male,Qādirpur Rān,Fadeo,57255.34,PKR
Marilyn,Garza,mgarzamf@businessinsider.com,China,Female,Xinshao,Voonte,93379.21,CNY
Amanda,Montgomery,amontgomerymg@sina.com.cn,Indonesia,Female,Parumaan,Lazzy,54956.44,IDR
Lois,Long,llongmh@accuweather.com,Indonesia,Female,Jedung,Zoonoodle,51177.50,IDR
Benjamin,Gardner,bgardnermi@blogspot.com,Canada,Male,Virden,Mynte,48722.66,CAD
Ann,Reed,areedmj@so-net.ne.jp,Malaysia,Female,Kuala Lumpur,Jaxnation,53575.81,MYR
Sean,Reid,sreidmk@stumbleupon.com,Brazil,Male,Ipueiras,Meejo,,BRL
Linda,Garcia,lgarciaml@imdb.com,Argentina,Female,Belén de Escobar,Wikizz,41080.12,ARS
Norma,Chavez,nchavezmm@rakuten.co.jp,Slovenia,Female,Bilje,Brainlounge,87701.65,EUR
Craig,Alexander,calexandermn@de.vu,Japan,Male,Kashima-shi,Zoovu,48673.43,JPY
