Doris,Mason,dmason0@angelfire.com,China,Female,Qionghu,Voolith,61450.18,CNY
Matthew,Fowler,mfowlerf6@nifty.com,Honduras,Male,Silca,Dynabox,,HNL
Julia,Thompson,jthompsonf7@360.cn,Honduras,Female,Concepción de la Barranca,Browsebug,93434.94,HNL
Annie,Baker,abakerf8@reference.com,Philippines,Female,Pawili,Babblestorm,67571.93,PHP
Christine,Carpenter,ccarpenterf9@behance.net,Russia,Female,Leninsk,Yambee,41037.01,RUB
Harold,Campbell,hcampbellfa@parallels.com,Palestinian Territory,Male,Khān Yūnis,Centizu,38581.25,ILS
Donna,Schmidt,dschmidtfb@nyu.edu,Ecuador,Female,Tena,Photobug,21024.44,USD
Paul,Perkins,pperkinsfc@discuz.net,Colombia,Male,Baranoa,Dynazzy,38804.25,COP
Jane,Gordon,jgordonfd@prweb.com,China,Female,Huangshi,Twitterworks,58887.40,CNY
Rebecca,King,rkingfe@myspace.com,Bulgaria,Female,Dolna Banya,Omba,22091.64,BGN
Doris,Gordon,dgordonff@printfriendly.com,Brazil,Female,Taquaritinga,Quimba,10091.92,BRL
Frank,Kim,fkimfg@army.mil,Albania,Male,Fier-Çifçi,Zoomdog,14712.38,ALL
Earl,Collins,ecollinsfh@amazonaws.com,Indonesia,Male,Banjar Wates Tengah,Kimia,74921.13,IDR
Lawrence,Moore,lmoorefi@drupal.org,Peru,Male,Asia,Yotz,23846.46,PEN
Stephanie,Montgomery,smontgomeryfj@sphinn.com,Russia,Female,Nizhniy Novgorod,Demizz,91458.63,RUB
Angela,Lawson,alawsonfk@devhub.com,Nigeria,Female,Babana,Edgeblab,34450.83,NGN
Christina,Gonzalez,cgonzalezfl@cnet.com,Sweden,Female,Stockholm,Realfire,,SEK
Lois,Kennedy,lkennedyfm@ebay.com,China,Female,Longhua,Eire,64005.41,CNY
Christina,Powell,cpowellfn@php.net,Portugal,Female,Cavalões,Photobug,12858.98,EUR
Amy,Mason,amasonfo@newyorker.com,Japan,Female,Hachiōji,Twimbo,20590.51,JPY
Fred,Reed,freedfp@uol.com.br,Indonesia,Male,Armopa,Eamia,85441.31,IDR
Ashley,Rivera,ariverafq@bigcartel.com,Palestinian Territory,Female,‘Arab ar Rashāydah,Kaymbo,88629.14,ILS
Ann,Johnson,ajohnsonfr@flickr.com,China,Female,Xigebi,Thoughtstorm,724.50,CNY
Howard,Washington,hwashingtonfs@feedburner.com,Philippines,Male,Patayac,Tagchat,44220.82,PHP
Henry,Riley,hrileyft@linkedin.com,Bulgaria,Male,Zlataritsa,Pixoboo,81470.28,BGN
Lois,Freeman,lfreemanfu@hao123.com,Morocco,Female,Jorf,Shuffledrive,57203.30,MAD
Clarence,Patterson,cpattersonfv@infoseek.co.jp,Indonesia,Male,Cinyasag,Flashspan,97584.29,IDR
Richard,Spencer,rspencerfw@gravatar.com,Cuba,Male,Sagua de Tánamo,Camido,87801.06,CUP
Craig,Wright,cwrightfx@spiegel.de,Sweden,Male,Gråbo,Quaxo,,SEK
Margaret,Garrett,mgarrettfy@freewebs.com,Portugal,Female,Rio de Moinhos,Tagpad,19408.52,EUR
Jessica,Fields,jfieldsfz@google.com,Brazil,Female,Teresópolis,Flashset,89655.33,BRL
David,Meyer,dmeyerg0@biglobe.ne.jp,Cameroon,Male,Bali,Centimia,22033.62,XAF
Kenneth,Gonzales,kgonzalesg1@altervista.org,Philippines,Male,Inicbulan,Rhyloo,44170.75,PHP
Helen,Romero,hromerog2@miitbeian.gov.cn,Brazil,Female,Paracambi,Devbug,33674.57,BRL
Norma,Myers,nmyersg3@alibaba.com,Afghanistan,Female,Gardēz,Zoozzy,81296.66,AFN
Melissa,Meyer,mmeyerg4@buzzfeed.com,Indonesia,Female,Turus,Cogilith,24456.32,IDR
Dennis,Armstrong,darmstrongg5@indiatimes.com,Indonesia,Male,Sumberan,Zooveo,,IDR
Ryan,Howell,rhowellg6@comsenz.com,Brazil,Male,Guaíba,Thoughtsphere,29000.74,BRL
David,Harris,dharrisg7@baidu.com,China,Male,Codoi,Kamba,61770.97,CNY
Lillian,Scott,lscottg8@washington.edu,Brazil,Female,Regente Feijó,Jayo,80834.38,BRL
Mildred,Martinez,mmartinezg9@livejournal.com,Mongolia,Female,Ölgiy,Topicstorm,42048.75,MNT
Catherine,Jones,cjonesga@yandex.ru,Bosnia and Herzegovina,Female,Vozuća,Kaymbo,71896.79,BAM
Virginia,Jackson,vjacksongb@who.int,Vietnam,Female,Gia Nghĩa,Photojam,89633.91,VND
Gary,Perkins,gperkinsgc@themeforest.net,Croatia,Male,Donja Brela,Pixoboo,3957.77,HRK
Philip,Dean,pdeangd@narod.ru,Colombia,Male,La Cumbre,Buzzshare,40036.98,COP
Janet,Wheeler,jwheelerge@apache.org,China,Female,Fanzhuang,Zoombeat,2866.42,CNY
Susan,Daniels,sdanielsgf@buzzfeed.com,Azerbaijan,Female,Hacıqabul,Aivee,88240.79,AZN
Dorothy,Smith,dsmithgg@facebook.com,Pakistan,Female,Malakwāl,Thoughtbridge,97886.10,PKR
Denise,Berry,dberrygh@biglobe.ne.jp,China,Female,Majiao,Ailane,94895.46,CNY
Sharon,Larson,slarsongi@last.fm,Netherlands,Female,Venlo,Gigaclub,96078.02,EUR
Janice,Washington,jwashingtongj@mozilla.org,Indonesia,Female,Ombarade,Skinder,84121.35,IDR
Diana,Kim,dkimgk@china.com.cn,China,Female,Taozhuang,Dazzlesphere,50553.46,CNY
Kathryn,Ellis,kellisgl@yale.edu,United States,Female,Atlanta,Gabtune,8636.40,USD
Bobby,Johnston,bjohnstongm@ted.com,Colombia,Male,Acandí,Agivu,32.76,COP
Helen,Elliott,helliottgn@goo.ne.jp,Sweden,Female,Trollhättan,Eamia,7529.39,SEK
Thomas,Black,tblackgo@163.com,Indonesia,Male,Gununggoong,Fivespan,,IDR
Lillian,Harper,lharpergp@dion.ne.jp,Paraguay,Female,Altos,Dabvine,22374.62,PYG
Carl,Larson,clarsongq@dion.ne.jp,Philippines,Male,Consolacion,Mudo,71101.48,PHP
Earl,Gonzales,egonzalesgr@mayoclinic.com,Philippines,Male,Moncada,Oyondu,21489.39,PHP
Earl,Lewis,elewisgs@psu.edu,Portugal,Male,Venda do Valador,Yakitri,34237.80,EUR
Kimberly,Cooper,kcoopergt@reverbnation.com,China,Female,Wushan,Youspan,23714.18,CNY
Louise,Burns,lburnsgu@fema.gov,Namibia,Female,Maltahöhe,Eazzy,32683.07,NAD
Joyce,Hernandez,jhernandezgv@goodreads.com,Indonesia,Female,Gaplokan,Yotz,25487.51,IDR
Martin,Phillips,mphillipsgw@buzzfeed.com,China,Male,Lingmen,Flashpoint,,CNY
Alice,Ortiz,aortizgx@tripod.com,China,Female,Hulu,Wordware,12971.80,CNY
Julie,Harris,jharrisgy@jugem.jp,Macedonia,Female,Lisičani,Abatz,1153.53,MKD
Paula,King,pkinggz@ustream.tv,Gambia,Female,Sara Kunda,Tekfly,57456.84,GMD
Jean,Spencer,jspencerh0@wired.com,United States,Female,Corpus Christi,Eadel,54350.60,USD
Gary,Reyes,greyesh1@utexas.edu,Philippines,Male,Acli,Ozu,8677.68,PHP
Katherine,Weaver,kweaverh2@cbslocal.com,Albania,Female,Kukur,Fivechat,73032.29,ALL
Marilyn,Olson,molsonh3@europa.eu,Indonesia,Female,Ngujung,Mudo,1683.18,IDR
Katherine,Ortiz,kortizh4@xinhuanet.com,Afghanistan,Female,Nāṟay,Twinte,6262.03,AFN
Jimmy,Hernandez,jhernandezh5@quantcast.com,China,Male,Changleng,Agivu,,CNY
Janet,Flores,jfloresh6@yahoo.com,Niger,Female,Mayahi,Dynabox,94693.74,XOF
Eric,Perkins,eperkinsh7@webnode.com,China,Male,Mao’er,Bluejam,46202.79,CNY
Jerry,Johnson,jjohnsonh8@studiopress.com,China,Male,Taihua,Livefish,2683.06,CNY
Debra,Thompson,dthompsonh9@weibo.com,Peru,Female,Conchopata,Cogilith,93519.28,PEN
Albert,Knight,aknightha@oaic.gov.au,Colombia,Male,Chinú,Photolist,43075.08,COP
Clarence,Williamson,cwilliamsonhb@issuu.com,China,Male,Qijiazuo,Quimm,44737.61,CNY
Joe,Coleman,jcolemanhc@dell.com,Bangladesh,Male,Nageswari,Teklist,33604.49,BDT
Anne,Brooks,abrookshd@google.com.au,China,Female,Nankun,Topicblab,75603.37,CNY
Lisa,Ellis,lellishe@spiegel.de,Venezuela,Female,Caucagüito,Skalith,42090.44,VEF
Elizabeth,Evans,eevanshf@marriott.com,Indonesia,Female,Sugiharjo,Livepath,23989.69,IDR
Susan,Snyder,ssnyderhg@soup.io,Indonesia,Female,Kolbano,Twimm,,IDR
Stephanie,Garza,sgarzahh@quantcast.com,Denmark,Female,København,Browsebug,,DKK
Joan,Lee,jleehi@boston.com,Honduras,Female,Protección,Jayo,63588.84,HNL
Ruby,Morrison,rmorrisonhj@devhub.com,Indonesia,Female,Jambean,Oyope,60054.37,IDR
Jerry,Harrison,jharrisonhk@unblog.fr,Ukraine,Male,Dvorichna,Gigabox,93902.52,UAH
Steven,Murray,smurrayhl@delicious.com,Indonesia,Male,Masebewa,Skyndu,10318.10,IDR
Gary,Rose,grosehm@go.com,Czech Republic,Male,Postřekov,Feednation,,CZK
Justin,Romero,jromerohn@shop-pro.jp,China,Male,Fenshui,Twitterwire,20613.08,CNY
Marie,Harvey,mharveyho@pinterest.com,Canada,Female,Middleton,Tagcat,,CAD
Samuel,Gonzales,sgonzaleshp@weather.com,Armenia,Male,Lanjaghbyur,Wordtune,57401.36,AMD
Sharon,Harper,sharperhq@hibu.com,Brazil,Female,Bastos,Feedbug,20308.66,BRL
Rachel,Holmes,rholmeshr@wired.com,Vietnam,Female,Tô Hạp,Devpoint,6807.84,VND
Jacqueline,Woods,jwoodshs@whitehouse.gov,Canada,Female,Hanover,Blogtags,88616.77,CAD
Judith,Clark,jclarkht@auda.org.au,United States,Female,Colorado Springs,Photospace,27757.51,USD
Rebecca,Burns,rburnshu@yale.edu,China,Female,Liulimiao,Skalith,41358.61,CNY
Judy,Hawkins,jhawkinshv@nbcnews.com,Indonesia,Female,Uitiuhtuan,Twitterworks,17652.82,IDR
Peter,Spencer,pspencerhw@usda.gov,Croatia,Male,Privlaka,Rhycero,60251.02,HRK
Shawn,Gardner,sgardnerhx@google.ca,China,Male,Baiheshan,Jabbercube,96406.42,CNY
Marie,Carr,mcarrhy@toplist.cz,Ghana,Female,Dome,Skipstorm,56565.19,GHS
Laura,Gibson,lgibsonhz@mayoclinic.com,Uganda,Female,Mubende,Feednation,90877.94,UGX
Heather,Daniels,hdanielsi0@narod.ru,Indonesia,Female,Krebet,Tagpad,23827.49,IDR
Linda,Wagner,lwagneri1@nytimes.com,Poland,Female,Malec,Katz,44403.92,PLN
Willie,Scott,wscotti2@goo.gl,Indonesia,Male,Getung,Midel,8767.00,IDR
Linda,Ruiz,lruizi3@infoseek.co.jp,China,Female,Gaojialing,Tagpad,55402.31,CNY
Lori,Frazier,lfrazieri4@unicef.org,Russia,Female,Shushary,Talane,4400.63,RUB
Phillip,Gomez,pgomezi5@pbs.org,Ukraine,Male,Markova,Wikizz,87584.42,UAH
Paula,Henderson,phendersoni6@unblog.fr,Spain,Female,Santander,Yotz,85438.91,EUR
Frances,Russell,frusselli7@pagesperso-orange.fr,Peru,Female,Chimbote,Quatz,34552.71,PEN
Laura,Fox,lfoxi8@ow.ly,China,Female,Wenxian Chengguanzhen,Skibox,,CNY
Jacqueline,Payne,jpaynei9@usatoday.com,Czech Republic,Female,Zbůch,Devcast,28753.90,CZK
Michael,Fowler,mfowleria@example.com,Israel,Male,H̱olon,Riffpedia,,ILS
Christina,Perkins,cperkinsib@myspace.com,Germany,Female,Leipzig,Chatterbridge,51822.27,EUR
Chris,Jackson,cjacksonic@over-blog.com,Peru,Male,Huacrapuquio,Katz,52802.14,PEN
Ashley,Fisher,afisherid@geocities.com,China,Female,Guandian,Reallinks,67311.91,CNY
Jack,James,jjamesie@ocn.ne.jp,Iran,Male,Pīshvā,Twimm,,IRR
Kathleen,Bryant,kbryantif@yolasite.com,Indonesia,Female,Sintung Timur,Tavu,3947.19,IDR
Scott,Green,sgreenig@xing.com,Russia,Male,Novoorsk,Livetube,65057.65,RUB
Justin,Moore,jmooreih@un.org,Egypt,Male,Diyarb Najm,Oyoba,,EGP
Donna,Wells,dwellsii@nifty.com,Yemen,Female,Al Bāţinah,Skidoo,2592.85,YER
Bobby,Howell,bhowellij@independent.co.uk,Philippines,Male,Bulalacao,Pixonyx,90192.72,PHP
Pamela,Brown,pbrownik@gov.uk,Indonesia,Female,Gandekan,Plambee,47189.15,IDR
Lawrence,Gonzales,lgonzalesil@bbc.co.uk,United States,Male,El Paso,Muxo,43538.07,USD
Ruth,Fisher,rfisherim@yandex.ru,Palestinian Territory,Female,Karney Shomron,Quinu,24434.74,ILS
Mark,Ryan,mryanin@sciencedaily.com,Mongolia,Male,Shiree,Topicstorm,27556.70,MNT
Joshua,West,jwestio@purevolume.com,Russia,Male,Tsotsin-Yurt,Yacero,33766.19,RUB
Brandon,Snyder,bsnyderip@xinhuanet.com,Philippines,Male,General Luna,Divavu,82600.06,PHP
Robin,Wheeler,rwheeleriq@skyrock.com,Kenya,Female,Busia,Centidel,25822.22,KES
Marie,Payne,mpayneir@time.com,China,Female,Nianyushan,Dablist,82886.42,CNY
David,King,dkingis@merriam-webster.com,Russia,Male,Shelabolikha,Snaptags,18643.04,RUB
Judy,Adams,jadamsit@wufoo.com,Mongolia,Female,Arvayheer,Livepath,37511.51,MNT
Amy,Cunningham,acunninghamiu@blogspot.com,Armenia,Female,Kamaris,Yabox,6105.98,AMD
Brenda,Wallace,bwallaceiv@washingtonpost.com,Russia,Female,Petrovskiy,Thoughtblab,63229.30,RUB
Scott,Myers,smyersiw@php.net,Mexico,Male,Azteca,Demivee,80203.46,MXN
Kevin,Rice,kriceix@opensource.org,United States,Male,Springfield,Roomm,22207.62,USD
Justin,Austin,jaustiniy@mac.com,Ireland,Male,Castlepollard,Twiyo,8172.36,EUR
Todd,Morris,tmorrisiz@hostgator.com,Greece,Male,Kýria,Jatri,,EUR
Amanda,Graham,agrahamj0@techcrunch.com,China,Female,Meixian,Gevee,8273.71,CNY
Heather,Fox,hfoxj1@webeden.co.uk,Vietnam,Female,Phú Lộc,Teklist,28861.32,VND
Scott,Howell,showellj2@google.pl,Colombia,Male,Popayán,Ntag,69093.08,COP
Jeffrey,Banks,jbanksj3@4shared.com,Saudi Arabia,Male,Tārūt,Youspan,98433.48,SAR
Joseph,Young,jyoungj4@goo.ne.jp,Palestinian Territory,Male,Bayt Qād,Dynava,20211.60,ILS
Arthur,Cole,acolej5@biglobe.ne.jp,China,Male,Bahe,Meeveo,,CNY
Brandon,Edwards,bedwardsj6@chronoengine.com,Indonesia,Male,Batas Barat,Twitterbeat,4452.81,IDR
Diane,Morrison,dmorrisonj7@yahoo.co.jp,Japan,Female,Sasebo,Pixoboo,26754.09,JPY
Louis,Cook,lcookj8@thetimes.co.uk,Poland,Male,Lipiany,Fadeo,91676.10,PLN
Virginia,Woods,vwoodsj9@ameblo.jp,Russia,Female,Stavropol’,Zoonoodle,53126.60,RUB
Terry,Ward,twardja@blogtalkradio.com,Russia,Male,Vypolzovo,Realcube,57324.75,RUB
Pamela,Owens,powensjb@baidu.com,Indonesia,Female,Nifuboko,Zoonoodle,2881.50,IDR
Lisa,Arnold,larnoldjc@squarespace.com,China,Female,Pengbu,Skyble,,CNY
Roger,Chavez,rchavezjd@alibaba.com,Philippines,Male,Buenavista,Quaxo,29553.88,PHP
Lori,Weaver,lweaverje@imgur.com,China,Female,Hengqiao,Fivebridge,,CNY
Albert,Simpson,asimpsonjf@ucsd.edu,Colombia,Male,Ayapel,Vinte,34926.43,COP
Kenneth,Price,kpricejg@ezinearticles.com,Central African Republic,Male,Birao,Muxo,24191.66,XAF
Judith,Patterson,jpattersonjh@ocn.ne.jp,China,Female,Chifeng,Buzzster,42381.05,CNY
Phyllis,Morales,pmoralesji@google.cn,France,Female,Avon,Tekfly,26376.31,EUR
Doris,Ramos,dramosjj@theatlantic.com,Indonesia,Female,Sebasang,Devcast,33553.10,IDR
Carlos,Banks,cbanksjk@cyberchimps.com,Argentina,Male,Rawson,Twitterbridge,,ARS
Shawn,Harper,sharperjl@mozilla.com,Kyrgyzstan,Male,Kyzyl-Kyya,Kwinu,89547.11,KGS
Russell,Ramirez,rramirezjm@eventbrite.com,Philippines,Male,New Washington,Flashspan,,PHP
Donna,Stephens,dstephensjn@mayoclinic.com,Cuba,Female,Guantánamo,Innojam,2012.40,CUP
Carolyn,Turner,cturnerjo@etsy.com,Philippines,Female,Sagasa,Avaveo,86266.07,PHP
David,Murray,dmurrayjp@wikispaces.com,China,Male,Lianrao,Realblab,24616.74,CNY
Phyllis,Burton,pburtonjq@feedburner.com,Indonesia,Female,Banyulegi,Zoovu,27197.99,IDR
Shirley,Gibson,sgibsonjr@nytimes.com,Venezuela,Female,San Diego,Skinix,70046.50,VEF
Jessica,Austin,jaustinjs@shop-pro.jp,Jordan,Female,Al Jīzah,Zoonder,81220.71,JOD
Debra,Lawrence,dlawrencejt@narod.ru,Croatia,Female,Preko,Oyoba,84538.84,HRK
Nicole,Lopez,nlopezju@webmd.com,Russia,Female,Orlovka,Yata,11402.58,RUB
Kathleen,Palmer,kpalmerjv@oracle.com,South Africa,Female,Virginia,Photospace,46168.01,ZAR
Beverly,Gutierrez,bgutierrezjw@virginia.edu,United States,Female,Silver Spring,Roombo,10015.53,USD
Nicole,Reynolds,nreynoldsjx@amazon.co.jp,Indonesia,Female,Karangasem Laok,Feedfire,13846.09,IDR
Kathy,Franklin,kfranklinjy@twitter.com,Brazil,Female,Monte Mor,Roomm,,BRL
Sandra,Moreno,smorenojz@ucsd.edu,Kiribati,Female,Banraeaba Village,Zoomlounge,40454.42,AUD
Denise,Gutierrez,dgutierrezk0@ox.ac.uk,South Africa,Female,Bronkhorstspruit,Bubblebox,15612.20,ZAR
Kathryn,Hanson,khansonk1@nba.com,Czech Republic,Female,Nymburk,LiveZ,95083.69,CZK
Sarah,Sanchez,ssanchezk2@cbslocal.com,Peru,Female,Tibillo,Oyope,82463.13,PEN
Jack,Ramos,jramosk3@flickr.com,Ukraine,Male,Budy,Lajo,44249.40,UAH
Marie,Henderson,mhendersonk4@nature.com,Myanmar,Female,Mawlamyinegyunn,Rhyloo,34955.67,MMK
Adam,King,akingk5@google.es,Philippines,Male,Tubo,Ntag,60263.91,PHP
Robert,Ryan,rryank6@jugem.jp,Brazil,Male,Abreu e Lima,Aimbu,82469.65,BRL
Jonathan,Bowman,jbowmank7@bing.com,Malaysia,Male,Kuala Lumpur,Zoomdog,32856.63,MYR
Randy,Romero,rromerok8@netvibes.com,Pakistan,Male,Sanjwāl,Roodel,36894.64,PKR
Jane,Wilson,jwilsonk9@ibm.com,Czech Republic,Female,Holice,Browsecat,89035.75,CZK
Anna,Thompson,athompsonka@live.com,Philippines,Female,Naval,Tagchat,,PHP
Stephen,Perez,sperezkb@archive.org,Indonesia,Male,Lahar,Oozz,,IDR
Larry,Richards,lrichardskc@twitter.com,Indonesia,Male,Tanjung,Zoovu,633.51,IDR
Rebecca,Price,rpricekd@latimes.com,Portugal,Female,Quintas,Abatz,45937.62,EUR
Maria,Hudson,mhudsonke@twitter.com,Russia,Female,Pavlogradka,Yadel,8953.11,RUB
Sandra,Rice,sricekf@google.pl,Mongolia,Female,Enhtal,Realpoint,99519.60,MNT
Cynthia,Cooper,ccooperkg@hao123.com,Poland,Female,Siedliska,Agimba,64304.64,PLN
Douglas,Gilbert,dgilbertkh@last.fm,Russia,Male,Yashkul’,Realcube,10541.97,RUB
Phyllis,Richardson,prichardsonki@wikipedia.org,United States,Female,Saint Louis,Thoughtblab,2435.06,USD
Eric,Hayes,ehayeskj@foxnews.com,Russia,Male,Mtsensk,Centizu,64105.74,RUB
Johnny,Meyer,jmeyerkk@jigsy.com,United States,Male,Danbury,Tagfeed,44210.15,USD
David,Harper,dharperkl@webmd.com,Portugal,Male,Meirinhas,Skalith,46001.94,EUR
Kenneth,Armstrong,karmstrongkm@topsy.com,China,Male,Zhuping,Shufflester,6436.61,CNY
Jack,Ferguson,jfergusonkn@sina.com.cn,Russia,Male,Voyskovitsy,Twinte,,RUB
Marilyn,Lewis,mlewisko@sbwire.com,Sweden,Female,Helsingborg,Jaxnation,85555.18,SEK
Rose,Murray,rmurraykp@msu.edu,Czech Republic,Female,Osek nad Bečvou,Skinte,65252.06,CZK
Russell,Morales,rmoraleskq@msn.com,Nicaragua,Male,Quezalguaque,Tagpad,41953.32,NIO
Emily,Hayes,ehayeskr@uiuc.edu,China,Female,Tashang,Abata,46402.73,CNY
Lillian,Harper,lharperks@unesco.org,Brazil,Female,Cravinhos,Jaloo,12197.50,BRL
Martin,Perez,mperezkt@answers.com,Brazil,Male,Dom Pedrito,Chatterbridge,9187.28,BRL
Karen,Washington,kwashingtonku@bizjournals.com,China,Female,Dawan,Gevee,82735.53,CNY
Harold,Hicks,hhickskv@nationalgeographic.com,Brazil,Male,Jaciara,Dazzlesphere,94796.23,BRL
Maria,Porter,mporterkw@geocities.jp,China,Female,Shuangshan,Flashpoint,,CNY
Russell,Armstrong,rarmstrongkx@webnode.com,Russia,Male,Sudislavl’,Realbuzz,1012.10,RUB
Norma,Collins,ncollinsky@miibeian.gov.cn,Armenia,Female,Aygestan,Devshare,98909.65,AMD
Diane,Simmons,dsimmonskz@soup.io,China,Female,Zhuoshui,Jatri,34033.90,CNY
Jason,Henderson,jhendersonl0@jiathis.com,Latvia,Male,Preiļi,Rhyloo,47544.74,EUR
Wanda,Lane,wlanel1@hp.com,Kosovo,Female,Pejë,Centimia,17126.21,EUR
Lisa,Riley,lrileyl2@miitbeian.gov.cn,Pakistan,Female,Malakwāl,Camimbo,15860.31,PKR
Jennifer,Cox,jcoxl3@a8.net,Philippines,Female,Santa Maria,Kamba,85691.73,PHP
Amanda,Powell,apowelll4@symantec.com,Norway,Female,Oslo,Buzzster,69499.94,NOK
Paul,Martin,pmartinl5@google.co.uk,Colombia,Male,Sucre,Zoovu,29267.28,COP
Charles,Richards,crichardsl6@tiny.cc,Serbia,Male,Vranje,Fliptune,9790.30,RSD
Alice,Warren,awarrenl7@usda.gov,Myanmar,Female,Shwebo,Yombu,37231.57,MMK
Richard,Alvarez,ralvarezl8@bandcamp.com,China,Male,Fuxing,JumpXS,4480.73,CNY
Russell,Wheeler,rwheelerl9@rambler.ru,Poland,Male,Kostrzyn nad Odrą,DabZ,17371.40,PLN
Daniel,West,dwestla@newyorker.com,Uruguay,Male,Santa Bernardina,Demizz,6606.56,UYU
Anthony,Bailey,abaileylb@squidoo.com,South Korea,Male,Yangp'yŏng,Linkbuzz,29275.94,KRW
Randy,Henderson,rhendersonlc@mysql.com,Netherlands,Male,Veldhoven,Gabtype,93351.49,EUR
Teresa,Henderson,thendersonld@example.com,Jordan,Female,‘Izrā,Edgeify,25236.16,JOD
Ruth,Fox,rfoxle@sogou.com,Iran,Female,Malāyer,Linklinks,33402.47,IRR
Jack,Simmons,jsimmonslf@unc.edu,Poland,Male,Rudna Mała,Skinix,,PLN
Howard,Watson,hwatsonlg@goodreads.com,China,Male,Shanggan,Tazz,43053.91,CNY
Sara,Willis,swillislh@flavors.me,Indonesia,Female,Panayagan,Mymm,83511.77,IDR
Jerry,Gray,jgrayli@vinaora.com,Tunisia,Male,Al Matlīn,Voolith,11752.09,TND
Ann,West,awestlj@paypal.com,Philippines,Female,Paiisa,Topicstorm,,PHP
Eric,James,ejameslk@yale.edu,France,Male,Périgueux,Ailane,87040.20,EUR
Terry,Kim,tkimll@goodreads.com,China,Male,Beixiang,Gevee,99422.51,CNY
Phillip,Grant,pgrantlm@usnews.com,China,Male,Da’an,Realpoint,97779.72,CNY
Terry,Meyer,tmeyerln@slate.com,Bosnia and Herzegovina,Male,Jelah,Meezzy,18071.59,BAM
Cheryl,Taylor,ctaylorlo@si.edu,China,Female,Liuji,Vitz,53835.93,CNY
Jane,Frazier,jfrazierlp@comcast.net,Kenya,Female,Ol Kalou,Skilith,84845.17,KES
Ernest,White,ewhitelq@nsw.gov.au,Brazil,Male,Macaíba,Oloo,84264.62,BRL
Scott,Allen,sallenlr@github.com,France,Male,Aix-en-Provence,Agivu,57129.66,EUR
Denise,Richardson,drichardsonls@dyndns.org,Czech Republic,Female,Zdounky,Feednation,57644.22,CZK
Kenneth,Brown,kbrownlt@japanpost.jp,Croatia,Male,Preko,Chatterbridge,13196.56,HRK
David,Adams,dadamslu@sciencedirect.com,Bosnia and Herzegovina,Male,Careva Ćuprija,Dabvine,97533.23,BAM
Martin,Moreno,mmorenolv@woothemes.com,Poland,Male,Kowalewo Pomorskie,Agivu,22070.01,PLN
Denise,Clark,dclarklw@thetimes.co.uk,Cameroon,Female,Tonga,Skyba,31642.43,XAF
Philip,Stephens,pstephenslx@tripod.com,Indonesia,Male,Dawuhan,Meeveo,1573.99,IDR
Teresa,Black,tblackly@ftc.gov,Russia,Female,Yëlkino,Youbridge,23219.30,RUB
Nicole,Mason,nmasonlz@example.com,Spain,Female,Lleida,Skiba,270.46,EUR
William,Weaver,wweaverm0@booking.com,China,Male,Changning,Zoonoodle,95722.58,CNY
Randy,Smith,rsmithm1@seesaa.net,Finland,Male,Kiikala,Quatz,,EUR
Deborah,Ramos,dramosm2@google.ca,Portugal,Female,Cabo de Vila,Oyope,39701.98,EUR
Kenneth,Kim,kkimm3@gov.uk,China,Male,Huangshanguan,Twitterlist,83233.86,CNY
Sarah,Barnes,sbarnesm4@bigcartel.com,Russia,Female,Rasskazovo,Realpoint,,RUB
Nancy,Peterson,npetersonm5@biglobe.ne.jp,Paraguay,Female,Los Cedrales,Jamia,29475.84,PYG
Bonnie,Castillo,bcastillom6@hud.gov,Indonesia,Female,Cigadung,Photobug,8083.74,IDR
Joseph,Moreno,jmorenom7@reference.com,Nepal,Male,Butwāl,Mycat,71953.97,NPR
Carol,Armstrong,carmstrongm8@usgs.gov,Russia,Female,Krasnoarmeysk,Trunyx,77897.03,RUB
Phyllis,Williamson,pwilliamsonm9@guardian.co.uk,Brazil,Female,Lajinha,Skinder,93999.89,BRL
James,Miller,jmillerma@netscape.com,Lithuania,Male,Mazeikiai,Shufflebeat,,LTL
Jennifer,Carr,jcarrmb@miitbeian.gov.cn,Philippines,Female,Tranca,Snaptags,52714.70,PHP
Jessica,Bishop,jbishopmc@g.co,China,Female,Chengnan,Kazio,53305.54,CNY
Linda,Nguyen,lnguyenmd@cdc.gov,China,Female,Dangchang Chengguanzhen,Tagopia,14212.20,CNY
Ruby,Murphy,rmurphyme@nature.com,China,Female,Yanglinshi,Wordware,80420.85,CNY
Adam,Gray,agraymf@drupal.org,China,Male,Pantang,Eabox,,CNY
Jean,Alvarez,jalvarezmg@barnesandnoble.com,China,Female,Qingsong,Lajo,86968.37,CNY
Joe,Roberts,jrobertsmh@bandcamp.com,China,Male,Hengling,Dabjam,70867.09,CNY
Jerry,Shaw,jshawmi@uiuc.edu,China,Male,Pingle,Photofeed,1543.17,CNY
Marie,Cunningham,mcunninghammj@ibm.com,China,Female,Huimin,Realblab,95413.25,CNY
Theresa,Dean,tdeanmk@hostgator.com,China,Female,Yongding,Zoonoodle,93098.89,CNY
George,Robinson,grobinsonml@google.cn,Argentina,Male,Villa Lugano,Jayo,66808.96,ARS
Scott,Meyer,smeyermm@qq.com,Hong Kong,Male,Tai Po,Zava,67127.77,HKD
Henry,Mitchell,hmitchellmn@prnewswire.com,Indonesia,Male,Manola,Trilia,26189.92,IDR
Philip,Holmes,pholmesmo@vinaora.com,Portugal,Male,Bertelhe,Babbleopia,57345.47,EUR
