Lois,Clark,lclark0@virginia.edu,Swaziland,Female,Bhunya,Katz,,SZL
Ryan,Day,rdayf5@un.org,Indonesia,Male,Bebandem,Blogtags,72997.23,IDR
Frances,Marshall,fmarshallf6@va.gov,China,Female,Karakabak,Shufflebeat,90791.57,CNY
Andrea,Tucker,atuckerf7@flavors.me,Indonesia,Female,Gogosuket,Npath,,IDR
Louis,Hansen,lhansenf8@soup.io,Madagascar,Male,Ankazondandy,Vinte,77846.18,MGA
Jason,Williams,jwilliamsf9@google.cn,Indonesia,Male,Taraban Timur,Youspan,71529.61,IDR
Johnny,Howard,jhowardfa@goo.ne.jp,Croatia,Male,Dubrava,Topicware,91664.69,HRK
Douglas,Fisher,dfisherfb@ycombinator.com,China,Male,Yantian,Divape,38322.29,CNY
Benjamin,Little,blittlefc@ning.com,Indonesia,Male,Sebedo,Layo,71203.48,IDR
Annie,Robinson,arobinsonfd@digg.com,United States,Female,Las Vegas,Babbleblab,64902.46,USD
Anna,Hudson,ahudsonfe@salon.com,Honduras,Female,Valle de Ángeles,Divanoodle,3416.68,HNL
Gregory,Rice,griceff@dmoz.org,China,Male,Yuecheng,Topiclounge,70037.92,CNY
Laura,Hunt,lhuntfg@bloglovin.com,China,Female,Zhuyang,Babbleblab,4140.32,CNY
Heather,Thomas,hthomasfh@pcworld.com,China,Female,Wan’an,Bubblebox,86514.82,CNY
James,Gomez,jgomezfi@meetup.com,China,Male,Sigu,Viva,96810.38,CNY
Lori,Mitchell,lmitchellfj@scientificamerican.com,Niger,Female,Maradi,Gevee,,XOF
Justin,Armstrong,jarmstrongfk@joomla.org,Indonesia,Male,Kaum Kaler,Yodoo,60458.82,IDR
Amanda,Hunter,ahunterfl@smh.com.au,Philippines,Female,San Pascual,Skiptube,5477.07,PHP
Janet,Burns,jburnsfm@nba.com,Russia,Female,Polyarnyy,Photofeed,52619.82,RUB
Ryan,Peterson,rpetersonfn@simplemachines.org,Azerbaijan,Male,Khirdalan,Plajo,71829.06,AZN
Irene,Williams,iwilliamsfo@auda.org.au,Japan,Female,Takatsuki,Zoombeat,44625.73,JPY
Jessica,Henry,jhenryfp@skyrock.com,Cambodia,Female,Kratié,Thoughtbeat,67958.87,KHR
Helen,Perry,hperryfq@google.ca,China,Female,Jinshan,Topicstorm,58634.78,CNY
Shawn,Nelson,snelsonfr@wikimedia.org,Ethiopia,Male,Korem,Riffwire,39421.47,ETB
Amy,Howell,ahowellfs@tripadvisor.com,Malaysia,Female,Nusajaya,Avamm,35256.07,MYR
Teresa,Arnold,tarnoldft@seesaa.net,Japan,Female,Ureshino,Kanoodle,62322.15,JPY
Samuel,Meyer,smeyerfu@cdc.gov,Kazakhstan,Male,Ush-Tyube,Wikizz,28929.13,KZT
Amy,Bowman,abowmanfv@gnu.org,Mongolia,Female,Dzüünbulag,Ailane,78034.96,MNT
Howard,Banks,hbanksfw@bloglines.com,United States,Male,Lakeland,Podcat,,USD
Brenda,Riley,brileyfx@geocities.com,Philippines,Female,Montecillo,Gigazoom,93200.42,PHP
Michelle,James,mjamesfy@smugmug.com,Mexico,Female,San Pedro,Yamia,97559.45,MXN
Arthur,Lawrence,alawrencefz@123-reg.co.uk,Japan,Male,Isahaya,Edgepulse,26247.13,JPY
Emily,Bowman,ebowmang0@ezinearticles.com,Belarus,Female,Gomel,Browseblab,24649.93,BYR
Frances,Williams,fwilliamsg1@rakuten.co.jp,Indonesia,Female,Palecenan,Ozu,61580.21,IDR
Lori,Baker,lbakerg2@aol.com,China,Female,Ya’ngan,Jayo,25556.95,CNY
Bonnie,Hill,bhillg3@accuweather.com,Comoros,Female,Sima,Vidoo,84747.12,KMF
Kathy,Reynolds,kreynoldsg4@macromedia.com,Brazil,Female,Corinto,Tagcat,1807.62,BRL
Amanda,Watkins,awatkinsg5@free.fr,China,Female,Qingshan,Jabbersphere,,CNY
Arthur,Carter,acarterg6@flavors.me,Yemen,Male,Sayḩūt,Tazzy,,YER
Steven,Meyer,smeyerg7@oakley.com,Somalia,Male,Marka,Tazzy,13675.58,SOS
Rose,Simmons,rsimmonsg8@virginia.edu,Indonesia,Female,Pakusari,Voonix,39142.08,IDR
Timothy,Peters,tpetersg9@zimbio.com,China,Male,Deqing,Leenti,31762.81,CNY
Sarah,Morrison,smorrisonga@topsy.com,Ireland,Female,Ballymahon,Skiptube,73733.71,EUR
Phillip,Mason,pmasongb@hud.gov,Ukraine,Male,Tatarbunary,Mycat,6755.01,UAH
Anne,Romero,aromerogc@springer.com,France,Female,Montbéliard,Skiptube,60614.63,EUR
Debra,Bell,dbellgd@ustream.tv,China,Female,Daliuhao,Wikibox,36872.02,CNY
Ruth,Thompson,rthompsonge@reuters.com,China,Female,Shibi,Yodo,42579.24,CNY
Michelle,Nichols,mnicholsgf@imdb.com,Brazil,Female,Luziânia,Avamm,11180.42,BRL
Ernest,Bell,ebellgg@shinystat.com,France,Male,Narbonne,Trilith,87589.55,EUR
Evelyn,Romero,eromerogh@over-blog.com,Sweden,Female,Örebro,Yozio,42742.77,SEK
George,Collins,gcollinsgi@is.gd,Peru,Male,Mache,Browsezoom,41347.43,PEN
Nicole,Mcdonald,nmcdonaldgj@imgur.com,United States,Female,Rockford,Skinte,38708.15,USD
Andrew,Gordon,agordongk@xrea.com,Indonesia,Male,Banaran,Topiczoom,21772.11,IDR
Willie,Howard,whowardgl@adobe.com,Greece,Male,Nikísiani,Aibox,51099.95,EUR
Linda,Watson,lwatsongm@upenn.edu,Japan,Female,Fujisawa,Wordtune,22647.37,JPY
Albert,Carroll,acarrollgn@slideshare.net,Philippines,Male,Victoria,Eadel,8231.48,PHP
Sandra,Mitchell,smitchellgo@bloomberg.com,Ukraine,Female,Zarya,Twiyo,21587.18,UAH
Wayne,Williams,wwilliamsgp@hugedomains.com,Sweden,Male,Västerås,Ailane,9088.34,SEK
Robert,Medina,rmedinagq@marketwatch.com,Hong Kong,Male,Hong Kong,Vitz,17572.40,HKD
Jose,Griffin,jgriffingr@yelp.com,China,Male,Zhujiachang,Meevee,90783.49,CNY
Russell,Vasquez,rvasquezgs@thetimes.co.uk,Nigeria,Male,Igbor,Realfire,86919.16,NGN
Juan,Gibson,jgibsongt@t-online.de,Czech Republic,Male,Rychnov nad Kněžnou,Wordware,968.17,CZK
Carlos,Matthews,cmatthewsgu@blogtalkradio.com,Benin,Male,Ouidah,Twinte,21631.54,XOF
Mildred,West,mwestgv@harvard.edu,Argentina,Female,Totoras,Skyba,6815.02,ARS
Steven,Long,slonggw@free.fr,Philippines,Male,Malbug,Thoughtblab,1046.79,PHP
Joyce,Murray,jmurraygx@shutterfly.com,Indonesia,Female,Radamata,Shuffledrive,28159.99,IDR
Andrew,Campbell,acampbellgy@msu.edu,France,Male,Clermont-Ferrand,Browsecat,64659.67,EUR
Jennifer,Franklin,jfranklingz@google.de,Indonesia,Female,Plandirejo,Oodoo,95817.66,IDR
Shawn,Hansen,shansenh0@shutterfly.com,Indonesia,Male,Krajan,Youfeed,72786.11,IDR
Bonnie,Wells,bwellsh1@hubpages.com,Mauritius,Female,Grand Bois,Meembee,64062.57,MUR
Diana,Mendoza,dmendozah2@ucsd.edu,Philippines,Female,Masaling,Snaptags,46328.78,PHP
Henry,Gardner,hgardnerh3@biglobe.ne.jp,Portugal,Male,Vila Viçosa,Jabberbean,69773.94,EUR
Kevin,Hamilton,khamiltonh4@comcast.net,China,Male,Jianggu,Skippad,48837.33,CNY
Wayne,Shaw,wshawh5@mac.com,Nigeria,Male,Danja,Zoomcast,47296.41,NGN
Gregory,Ray,grayh6@europa.eu,Argentina,Male,Maipú,Devshare,51682.30,ARS
Ann,Stewart,astewarth7@csmonitor.com,Honduras,Female,Joconal,Demimbu,48002.58,HNL
Randy,Russell,rrussellh8@photobucket.com,Russia,Male,Koygorodok,Buzzshare,21481.87,RUB
Kathy,Richards,krichardsh9@angelfire.com,Marshall Islands,Female,Wotho,Zoombeat,32318.65,USD
Justin,Cunningham,jcunninghamha@fema.gov,Ukraine,Male,Usatove,Browsetype,16668.20,UAH
Jennifer,Howell,jhowellhb@rakuten.co.jp,Philippines,Female,Luzon,Topicblab,95963.18,PHP
Carl,Bishop,cbishophc@nationalgeographic.com,Portugal,Male,Longra,Yabox,35934.65,EUR
Adam,Morris,amorrishd@netvibes.com,Indonesia,Male,Cemara,InnoZ,19267.35,IDR
David,Chavez,dchavezhe@noaa.gov,Albania,Male,Patos Fshat,Lazzy,30960.26,ALL
Kevin,Green,kgreenhf@google.fr,Czech Republic,Male,Bavorov,Skipfire,44879.01,CZK
William,Sullivan,wsullivanhg@vinaora.com,New Zealand,Male,Kerikeri,Tazz,25278.23,NZD
Virginia,Williams,vwilliamshh@guardian.co.uk,China,Female,Changlong,Quinu,78812.39,CNY
Bruce,Olson,bolsonhi@is.gd,Finland,Male,Uusikaupunki,Meemm,30430.95,EUR
Stephen,Brown,sbrownhj@state.gov,United States,Male,Topeka,Layo,71206.51,USD
Betty,Ortiz,bortizhk@ihg.com,South Africa,Female,Burgersfort,Topiclounge,51491.90,ZAR
Martha,Cox,mcoxhl@123-reg.co.uk,Indonesia,Female,Kawangohari,Jabbercube,16763.61,IDR
Sandra,Alexander,salexanderhm@nba.com,Russia,Female,Novocherkassk,Photolist,73860.27,RUB
Rebecca,Martin,rmartinhn@unesco.org,China,Female,Fu’an,Dazzlesphere,57470.50,CNY
Denise,Ramirez,dramirezho@163.com,Indonesia,Female,Jorong,Eayo,69087.97,IDR
Gary,Ryan,gryanhp@networksolutions.com,Czech Republic,Male,Přibyslav,Youspan,19657.22,CZK
Julie,Watson,jwatsonhq@meetup.com,China,Female,Miaotang,Avamm,42248.81,CNY
Michelle,Hamilton,mhamiltonhr@shareasale.com,Ukraine,Female,Lyubeshiv,Trilith,28327.82,UAH
Harry,Elliott,helliotths@reddit.com,Philippines,Male,Pangapisan,Quatz,48972.95,PHP
Randy,Shaw,rshawht@epa.gov,Iraq,Male,Ad Dujayl,Edgewire,95728.11,IQD
Betty,Turner,bturnerhu@patch.com,France,Female,Moulins,Shuffledrive,43413.18,EUR
Jack,Moore,jmoorehv@360.cn,China,Male,Sanhui,Skyba,66158.20,CNY
Judith,Duncan,jduncanhw@ca.gov,Nigeria,Female,Sapele,Jazzy,4258.92,NGN
William,Weaver,wweaverhx@epa.gov,Indonesia,Male,Banjar Tengah,Gevee,8525.20,IDR
Scott,Sanchez,ssanchezhy@jalbum.net,Comoros,Male,Mkiriwadjumoi,Avamm,74838.43,KMF
Robert,West,rwesthz@blogs.com,China,Male,Caopie,BlogXS,24194.41,CNY
Willie,Woods,wwoodsi0@amazon.co.jp,Germany,Male,Düsseldorf,Skinix,,EUR
Gerald,Sims,gsimsi1@github.com,Pakistan,Male,Hāla,Gabcube,8015.11,PKR
Mark,Gutierrez,mgutierrezi2@unesco.org,Indonesia,Male,Beo,Abatz,,IDR
Teresa,Ortiz,tortizi3@bloomberg.com,China,Female,Dongqiao,BlogXS,,CNY
Jennifer,Ellis,jellisi4@behance.net,China,Female,Chongwen,Flipstorm,,CNY
Jacqueline,Bradley,jbradleyi5@opensource.org,Sweden,Female,Sollefteå,Flashpoint,4214.98,SEK
Jane,Richards,jrichardsi6@soup.io,China,Female,Yuncheng,Npath,,CNY
Richard,Fuller,rfulleri7@storify.com,Portugal,Male,Alpedrinha,Oozz,97898.34,EUR
Adam,Gonzalez,agonzalezi8@fotki.com,Japan,Male,Hirado,Tagtune,13971.59,JPY
Lisa,Garza,lgarzai9@baidu.com,Slovenia,Female,Lokavec,Meejo,14833.45,EUR
Diane,Reyes,dreyesia@tamu.edu,Indonesia,Female,Jangkungkusumo,Meevee,47750.99,IDR
Jonathan,Griffin,jgriffinib@scientificamerican.com,South Africa,Male,Hoopstad,Divanoodle,78869.44,ZAR
Robert,Bennett,rbennettic@wikipedia.org,China,Male,Yangtan,Zava,,CNY
Randy,Dixon,rdixonid@google.com.hk,Sweden,Male,Stockholm,Divanoodle,51152.99,SEK
Elizabeth,Grant,egrantie@jiathis.com,China,Female,Sanying,Kamba,88612.51,CNY
Kathryn,Reyes,kreyesif@imageshack.us,Latvia,Female,Vaiņode,Rhycero,66701.16,EUR
Kenneth,Gomez,kgomezig@cam.ac.uk,Palestinian Territory,Male,Baytīn,Mydeo,71709.01,ILS
Debra,Andrews,dandrewsih@harvard.edu,Sweden,Female,Löddeköpinge,Mudo,62692.01,SEK
Mary,Nichols,mnicholsii@state.tx.us,Iran,Female,Qā’en,Skinte,72090.65,IRR
Judith,Matthews,jmatthewsij@bizjournals.com,Norway,Female,Bodø,Kwinu,31624.54,NOK
Carolyn,Armstrong,carmstrongik@wired.com,Ukraine,Female,Ralevka,Innojam,3936.59,UAH
Wanda,Flores,wfloresil@va.gov,El Salvador,Female,El Rosario,BlogXS,94486.70,USD
Jose,Morales,jmoralesim@histats.com,Sweden,Male,Skanör,Browsebug,92846.09,SEK
Andrea,Morales,amoralesin@godaddy.com,Greece,Female,Kanália,Jaxspan,79702.91,EUR
Raymond,Riley,rrileyio@canalblog.com,China,Male,Yacheng,Oyonder,24930.33,CNY
Kelly,Reynolds,kreynoldsip@washington.edu,Indonesia,Female,Tambakan,Fivespan,,IDR
Keith,Clark,kclarkiq@discovery.com,Brazil,Male,Cubatão,Teklist,16072.07,BRL
Ruth,Gordon,rgordonir@mozilla.org,Mexico,Female,San Francisco,Zoomzone,25376.83,MXN
Larry,Fernandez,lfernandezis@boston.com,Afghanistan,Male,Rū-ye Sang,Quaxo,27403.59,AFN
Rachel,Knight,rknightit@chicagotribune.com,China,Female,Yi’an,Kamba,14240.75,CNY
Janet,Hunter,jhunteriu@purevolume.com,France,Female,Montauban,Skinix,,EUR
Roy,Richardson,rrichardsoniv@vimeo.com,Poland,Male,Gierałtowice,Kanoodle,25783.78,PLN
Mark,Reed,mreediw@geocities.jp,China,Male,Tungdor,Dablist,49346.02,CNY
Larry,Mcdonald,lmcdonaldix@npr.org,South Africa,Male,Nigel,Fliptune,28183.86,ZAR
Lori,Greene,lgreeneiy@unblog.fr,China,Female,Sigou,Zooxo,77975.92,CNY
Joshua,Moreno,jmorenoiz@booking.com,Poland,Male,Zielonka,Twitterlist,17967.48,PLN
Jeremy,Lopez,jlopezj0@cisco.com,Canada,Male,Drayton Valley,Digitube,86891.32,CAD
Debra,Gutierrez,dgutierrezj1@dropbox.com,Nigeria,Female,Anchau,Jayo,6725.52,NGN
Debra,Owens,dowensj2@nydailynews.com,Mexico,Female,La Palma,Shuffletag,,MXN
Samuel,Mitchell,smitchellj3@imgur.com,Philippines,Male,Tangal,Zooxo,53055.39,PHP
Catherine,King,ckingj4@reuters.com,China,Female,Wangcheng,Skaboo,12152.53,CNY
Steven,Walker,swalkerj5@nasa.gov,Mexico,Male,La Cruz,Shuffledrive,99537.73,MXN
Anna,Hanson,ahansonj6@histats.com,Vietnam,Female,Ai Tu,Skidoo,,VND
John,Mendoza,jmendozaj7@mit.edu,Portugal,Male,Gaula,Voonder,80236.78,EUR
Annie,Ramos,aramosj8@etsy.com,China,Female,Sanjiang,Realpoint,36653.52,CNY
Christina,Garcia,cgarciaj9@bandcamp.com,Ukraine,Female,Reshetylivka,Buzzster,55450.23,UAH
Ralph,Greene,rgreeneja@ox.ac.uk,Brazil,Male,Mata de São João,Mydo,41649.61,BRL
Aaron,Long,alongjb@biglobe.ne.jp,Philippines,Male,Nueva Fuerza,Flashset,91065.74,PHP
Roger,Gibson,rgibsonjc@noaa.gov,Sweden,Male,Kristinehamn,Pixoboo,93234.33,SEK
Angela,Owens,aowensjd@xinhuanet.com,Czech Republic,Female,Polepy,Kwimbee,60788.19,CZK
Bruce,Wright,bwrightje@sakura.ne.jp,Laos,Male,Khoa,Eire,85333.39,LAK
Robin,Reynolds,rreynoldsjf@youtube.com,Russia,Female,Leninsk,Muxo,3494.93,RUB
Cynthia,Reid,creidjg@japanpost.jp,United States,Female,Montgomery,Fivebridge,60593.36,USD
Evelyn,Sanchez,esanchezjh@scientificamerican.com,Serbia,Female,Sremčica,Youspan,38055.89,RSD
Kenneth,Gray,kgrayji@tuttocitta.it,Croatia,Male,Brezovica,Dabjam,51888.82,HRK
John,Cook,jcookjj@umn.edu,Indonesia,Male,Oenam,Leexo,,IDR
Ronald,Little,rlittlejk@tinypic.com,Solomon Islands,Male,Honiara,Feedfish,58556.82,SBD
Norma,Peters,npetersjl@slate.com,China,Female,Dawusu,Agimba,32445.66,CNY
Carl,Thompson,cthompsonjm@linkedin.com,China,Male,Yaozhanzi,Zooveo,55288.26,CNY
Jack,Henry,jhenryjn@theatlantic.com,Philippines,Male,Rizal,Edgeclub,61750.00,PHP
Anne,Simmons,asimmonsjo@accuweather.com,Honduras,Female,La Jutosa,Wikizz,,HNL
Stephanie,Fernandez,sfernandezjp@apache.org,China,Female,Xianghuaqiao,Lazzy,42818.67,CNY
Lisa,Garrett,lgarrettjq@msu.edu,Niger,Female,Birni N Konni,Zoonoodle,10940.73,XOF
Sandra,Garcia,sgarciajr@hud.gov,Peru,Female,Macari,Avavee,89528.74,PEN
Frances,Smith,fsmithjs@wikispaces.com,Indonesia,Female,Gandoang,Topicstorm,87881.68,IDR
Brian,Cunningham,bcunninghamjt@nbcnews.com,Sweden,Male,Kåge,Jatri,,SEK
Lois,Adams,ladamsju@umich.edu,Ukraine,Female,Sartana,Yodoo,,UAH
Sean,Frazier,sfrazierjv@aboutads.info,United States,Male,Conroe,Brainsphere,43597.04,USD
Janet,Harvey,jharveyjw@blinklist.com,China,Female,Fangxi,Rhynoodle,,CNY
Edward,Oliver,eoliverjx@slideshare.net,Portugal,Male,Murça,Brightdog,72735.68,EUR
Amanda,Bell,abelljy@google.co.jp,Afghanistan,Female,Wuṯahpūr,Camimbo,12254.17,AFN
Jonathan,Burton,jburtonjz@dion.ne.jp,Indonesia,Male,Bojonggaling,Flashdog,84132.46,IDR
Christine,Ramirez,cramirezk0@dmoz.org,Poland,Female,Prusice,Chatterpoint,29538.41,PLN
Kimberly,Gibson,kgibsonk1@csmonitor.com,Colombia,Female,Baranoa,Rhycero,69416.11,COP
Shirley,Sanchez,ssanchezk2@g.co,Portugal,Female,Rio de Moinhos,Jabberbean,,EUR
Shirley,Powell,spowellk3@ucoz.ru,China,Female,Luocun,Kwimbee,24167.78,CNY
Emily,Myers,emyersk4@wix.com,Paraguay,Female,Caazapá,Divanoodle,28779.13,PYG
Roy,Oliver,roliverk5@wufoo.com,Russia,Male,Sosnovo-Ozerskoye,Demivee,73592.67,RUB
Samuel,Collins,scollinsk6@cnn.com,China,Male,Lianjiangkou,LiveZ,80878.25,CNY
Julia,Rodriguez,jrodriguezk7@senate.gov,Sweden,Female,Tyringe,Zoombeat,63971.11,SEK
Alice,Bryant,abryantk8@globo.com,Japan,Female,Matsudo,Tagcat,28315.71,JPY
Kelly,Garza,kgarzak9@angelfire.com,Philippines,Female,Santa Maria,Feedspan,53323.98,PHP
Jonathan,Kelly,jkellyka@pen.io,Costa Rica,Male,Puntarenas,Skiba,35650.71,CRC
Debra,Rose,drosekb@webnode.com,Poland,Female,Jasień,Dabshots,6640.82,PLN
Deborah,Henry,dhenrykc@mediafire.com,Eritrea,Female,Ak’ordat,Browsetype,38729.31,ERN
Evelyn,Snyder,esnyderkd@pen.io,China,Female,Chenxikou,Oyoloo,34701.47,CNY
Carolyn,Peterson,cpetersonke@pbs.org,China,Female,Dalang,Livetube,96146.33,CNY
Virginia,Davis,vdaviskf@elpais.com,Portugal,Female,Marinha,Zava,69200.08,EUR
Alice,Green,agreenkg@phoca.cz,Canada,Female,Lumsden,Lazz,17376.77,CAD
Paula,Kennedy,pkennedykh@alibaba.com,Brazil,Female,Aracaju,Jabbersphere,45366.65,BRL
Bonnie,Lawson,blawsonki@netscape.com,Madagascar,Female,Sambava,Avavee,61375.51,MGA
Teresa,Cook,tcookkj@newsvine.com,China,Female,Zhoutou,Shufflebeat,34876.38,CNY
Judy,Bell,jbellkk@mtv.com,Indonesia,Female,Medang,Edgewire,58194.81,IDR
Earl,Harvey,eharveykl@ca.gov,Thailand,Male,Bang Saphan,Gevee,91884.42,THB
Larry,Carr,lcarrkm@xrea.com,Portugal,Male,Castêlo,Zoozzy,64747.54,EUR
Jerry,Nelson,jnelsonkn@cbsnews.com,Russia,Male,Shar’ya,Devbug,62945.33,RUB
Fred,Wood,fwoodko@un.org,Indonesia,Male,Halimaung Jaya (F-3),Topiclounge,,IDR
Cynthia,Campbell,ccampbellkp@istockphoto.com,Oman,Female,Nizwá,Latz,40835.00,OMR
Barbara,Perkins,bperkinskq@pbs.org,Belgium,Female,Gent,Twitterworks,72465.73,EUR
Norma,Daniels,ndanielskr@multiply.com,Czech Republic,Female,Bukovec,Chatterpoint,93426.53,CZK
Laura,Carter,lcarterks@indiegogo.com,China,Female,Sanquan,Jaxnation,96581.63,CNY
Bonnie,Fuller,bfullerkt@guardian.co.uk,Indonesia,Female,Bantu,Lazzy,27314.73,IDR
Benjamin,Holmes,bholmesku@fema.gov,China,Male,Tianfen,Oyondu,98851.01,CNY
Scott,Rogers,srogerskv@miibeian.gov.cn,Iran,Male,Abū Mūsā,Mydo,80144.43,IRR
Patricia,Hanson,phansonkw@businessweek.com,China,Female,Qianjin,Kazu,11492.50,CNY
Denise,Chapman,dchapmankx@mit.edu,Brazil,Female,Ubá,Avavee,8065.04,BRL
Henry,Garrett,hgarrettky@whitehouse.gov,France,Male,Nantes,Flashpoint,70892.60,EUR
Ernest,Ortiz,eortizkz@infoseek.co.jp,Indonesia,Male,Kalate,Ailane,82293.62,IDR
Eugene,West,ewestl0@chronoengine.com,France,Male,Vendargues,Thoughtblab,42747.71,EUR
Cynthia,Jacobs,cjacobsl1@tinyurl.com,China,Female,Chenyangzhai,Meetz,33211.45,CNY
Emily,Dean,edeanl2@harvard.edu,Moldova,Female,Ungheni,Demimbu,31860.71,MDL
Alan,Austin,aaustinl3@java.com,Greece,Male,Ambelón,Tagpad,86403.80,EUR
Shirley,Greene,sgreenel4@goo.ne.jp,Afghanistan,Female,Sang-e Māshah,Aibox,78082.69,AFN
Matthew,Andrews,mandrewsl5@yahoo.co.jp,France,Male,Caen,Eidel,81988.88,EUR
Paul,Payne,ppaynel6@chicagotribune.com,Slovenia,Male,Kranj,Camido,14631.67,EUR
Anna,Campbell,acampbelll7@wisc.edu,Israel,Female,Bené Beraq,Skinder,915.80,ILS
Adam,Duncan,aduncanl8@utexas.edu,Pakistan,Male,Mānānwāla,Thoughtbridge,94119.25,PKR
John,Miller,jmillerl9@washingtonpost.com,Portugal,Male,Monte de Trigo,Zoonder,65729.49,EUR
Judy,Wood,jwoodla@lulu.com,Niger,Female,Magaria,Divavu,86516.14,XOF
Linda,Ortiz,lortizlb@imageshack.us,Peru,Female,El Alto,Quinu,58942.16,PEN
Katherine,Russell,krusselllc@imdb.com,Hungary,Female,Sopron,Eidel,22301.17,HUF
Bobby,Ward,bwardld@sourceforge.net,Morocco,Male,Hassi Berkane,Browsecat,88955.54,MAD
Judy,Henry,jhenryle@springer.com,Palestinian Territory,Female,Ḩajjah,Quatz,68691.12,ILS
Lillian,Schmidt,lschmidtlf@newyorker.com,China,Female,Bazi,Voolia,88051.67,CNY
Anna,Davis,adavislg@feedburner.com,United States,Female,Omaha,Trilia,53143.85,USD
Cynthia,Frazier,cfrazierlh@nationalgeographic.com,Indonesia,Female,Ciherang,Browsezoom,84470.72,IDR
Christine,Richards,crichardsli@360.cn,South Korea,Female,Iksan,Vinder,33736.64,KRW
Mark,Murphy,mmurphylj@narod.ru,China,Male,Daqiao,Zava,,CNY
Laura,Ramos,lramoslk@livejournal.com,Serbia,Female,Bojnik,Plajo,84248.25,RSD
Donna,Perez,dperezll@addthis.com,Armenia,Female,Metsamor,Plajo,36203.64,AMD
Carol,Hawkins,chawkinslm@wikimedia.org,Turkmenistan,Female,Türkmenabat,Centimia,47330.90,TMT
Anna,Warren,awarrenln@etsy.com,Guatemala,Female,Barberena,Thoughtbridge,33756.11,GTQ
Alan,Stone,astonelo@unicef.org,Indonesia,Male,Tawali,Gabspot,37554.10,IDR
Jimmy,Gonzalez,jgonzalezlp@mit.edu,Japan,Male,Kasukabe,Avavee,5277.40,JPY
Brandon,Andrews,bandrewslq@sfgate.com,China,Male,Hufeng,Realblab,8600.34,CNY
Rose,Wheeler,rwheelerlr@linkedin.com,United States,Female,Washington,Meejo,10904.78,USD
Nicole,Andrews,nandrewsls@pcworld.com,Germany,Female,Dresden,Vinte,69697.84,EUR
Carlos,Green,cgreenlt@theatlantic.com,Nigeria,Male,Fika,Janyx,62242.73,NGN
Mark,Bradley,mbradleylu@webs.com,Indonesia,Male,Sumberbaru,Thoughtstorm,63961.73,IDR
Robert,Roberts,rrobertslv@yale.edu,Panama,Male,Nuevo Arraiján,Vinder,56817.54,PAB
Frances,Walker,fwalkerlw@aol.com,Philippines,Female,Matiompong,Jayo,,PHP
Laura,Sanchez,lsanchezlx@unc.edu,China,Female,Jiuxian,Dabjam,60986.59,CNY
Anna,Brown,abrownly@cafepress.com,Brazil,Female,Panambi,Yoveo,,BRL
Gary,Hunter,ghunterlz@wikimedia.org,Serbia,Male,Stepojevac,Twitterwire,11823.41,RSD
Ernest,Snyder,esnyderm0@nymag.com,Japan,Male,Nikkō,Thoughtbridge,98677.36,JPY
Diana,Bishop,dbishopm1@prnewswire.com,Portugal,Female,Devesa,Camimbo,80171.43,EUR
Patrick,Jones,pjonesm2@yandex.ru,Netherlands,Male,Maastricht,Edgeclub,52027.78,EUR
Mildred,Hall,mhallm3@drupal.org,Japan,Female,Naha-shi,Yoveo,24650.53,JPY
Roy,Foster,rfosterm4@unc.edu,China,Male,Foshan,Wikibox,29274.80,CNY
Kathryn,Kelly,kkellym5@vinaora.com,Malaysia,Female,Kota Bharu,Zoomlounge,,MYR
Rachel,Mcdonald,rmcdonaldm6@salon.com,China,Female,Muli,Skidoo,98834.62,CNY
Eugene,Harrison,eharrisonm7@domainmarket.com,Colombia,Male,San Andrés,Babbleset,,COP
Charles,Mcdonald,cmcdonaldm8@seesaa.net,Canada,Male,Ashcroft,Tanoodle,94925.20,CAD
Peter,Stephens,pstephensm9@timesonline.co.uk,China,Male,Pantang,Vinder,64626.60,CNY
Patricia,Snyder,psnyderma@washingtonpost.com,Russia,Female,Sim,Eadel,39199.61,RUB
Cheryl,Phillips,cphillipsmb@google.com.hk,Chile,Female,Santiago,Jabberbean,15452.70,CLP
Samuel,Hart,shartmc@wp.com,Russia,Male,Kalininaul,Voonte,79229.01,RUB
Andrew,Vasquez,avasquezmd@netlog.com,Cambodia,Male,Prey Veng,Tavu,17782.19,KHR
Phyllis,Richardson,prichardsonme@cafepress.com,Zimbabwe,Female,Mazowe,Thoughtworks,36803.82,ZWL
Kelly,Hughes,khughesmf@studiopress.com,Indonesia,Female,Pamupukan,Skiptube,57971.97,IDR
Mary,George,mgeorgemg@cdc.gov,Indonesia,Female,Umbulan,Twinte,60480.80,IDR
Ashley,Dean,adeanmh@homestead.com,Slovenia,Female,Turnišče,Skippad,84298.09,EUR
Carl,Sims,csimsmi@friendfeed.com,Brazil,Male,Marialva,Dabfeed,57208.21,BRL
Shirley,Fields,sfieldsmj@jugem.jp,Portugal,Female,Carapelhos,Wordpedia,,EUR
Rachel,Knight,rknightmk@boston.com,Philippines,Female,Pagatin,Bubblemix,10897.82,PHP
Willie,Richards,wrichardsml@dagondesign.com,Indonesia,Male,Kaduheuleut,Twitterworks,86494.64,IDR
Eric,Gordon,egordonmm@washingtonpost.com,Indonesia,Male,Madette,Eamia,61152.86,IDR
Adam,Morales,amoralesmn@hibu.com,Mexico,Male,San Miguel,Dynabox,95853.20,MXN
Andrea,Owens,aowensmo@state.tx.us,China,Female,Dingzigu,Eadel,11989.27,CNY
